cell,complete,expected_seeds,group,included_seeds,mean,metric,metric_label,n_seeds,sd,table
truthful|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.31179999999999997,false_ejection_rate,false_ejection_rate,10,0.017248510402672786,rules
alibi|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.41790000000000005,coalition_favorable_rate,coalition_favorable_rate,10,0.020925529330886174,rules
alibi|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4574999999999999,creator_ejection_rate,creator_ejection_rate,10,0.022147234590350097,rules
alibi|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.34009999999999996,false_ejection_rate,false_ejection_rate,10,0.01572294855016421,rules
alibi|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2398,coalition_favorable_rate,coalition_favorable_rate,10,0.015068731421943479,rules
alibi|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6044999999999999,creator_ejection_rate,creator_ejection_rate,10,0.012782366325876017,rules
alibi|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06500000000000002,false_ejection_rate,false_ejection_rate,10,0.009556847457887634,rules
alibi|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.37300000000000005,coalition_favorable_rate,coalition_favorable_rate,10,0.015648926125740682,rules
alibi|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5601,creator_ejection_rate,creator_ejection_rate,10,0.01664298317276347,rules
alibi|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2121,false_ejection_rate,false_ejection_rate,10,0.016065490966665166,rules
alibi|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6119000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.017162297178537754,rules
alibi|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2768,creator_ejection_rate,creator_ejection_rate,10,0.013480850616089961,rules
alibi|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5572,false_ejection_rate,false_ejection_rate,10,0.01606791143172555,rules
alibi|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5741999999999999,coalition_favorable_rate,coalition_favorable_rate,10,0.011113555286725791,rules
alibi|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.29769999999999996,creator_ejection_rate,creator_ejection_rate,10,0.009463966751139124,rules
alibi|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4511,false_ejection_rate,false_ejection_rate,10,0.012705641791477255,rules
alibi|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5283,coalition_favorable_rate,coalition_favorable_rate,10,0.015166117206164257,rules
alibi|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3315,creator_ejection_rate,creator_ejection_rate,10,0.015443445211480495,rules
alibi|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3778,false_ejection_rate,false_ejection_rate,10,0.014132704388521457,rules
alibi|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5447000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.0192760646052732,rules
alibi|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3444,creator_ejection_rate,creator_ejection_rate,10,0.01600833116432398,rules
alibi|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.48629999999999995,false_ejection_rate,false_ejection_rate,10,0.020715265439337775,rules
framer|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3945,coalition_favorable_rate,coalition_favorable_rate,10,0.012695143428361354,rules
framer|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5318000000000002,creator_ejection_rate,creator_ejection_rate,10,0.012647353697732813,rules
framer|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3546,false_ejection_rate,false_ejection_rate,10,0.011834037537731755,rules
framer|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2182,coalition_favorable_rate,coalition_favorable_rate,10,0.012254704312131643,rules
framer|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5924999999999999,creator_ejection_rate,creator_ejection_rate,10,0.014033689623347268,rules
framer|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.08759999999999998,false_ejection_rate,false_ejection_rate,10,0.010543033508225018,rules
framer|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.30269999999999997,coalition_favorable_rate,coalition_favorable_rate,10,0.011431438132526372,rules
framer|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5904999999999999,creator_ejection_rate,creator_ejection_rate,10,0.012756262078768314,rules
framer|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2604,false_ejection_rate,false_ejection_rate,10,0.009935346552139552,rules
framer|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6174,coalition_favorable_rate,coalition_favorable_rate,10,0.0161465510593164,rules
framer|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2785,creator_ejection_rate,creator_ejection_rate,10,0.012997863072230149,rules
framer|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5217,false_ejection_rate,false_ejection_rate,10,0.015542415084750088,rules
framer|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.34409999999999996,coalition_favorable_rate,coalition_favorable_rate,10,0.01377154877112793,rules
framer|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5601999999999999,creator_ejection_rate,creator_ejection_rate,10,0.012594531441154183,rules
framer|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.31449999999999995,false_ejection_rate,false_ejection_rate,10,0.013978157564174514,rules
framer|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.292,coalition_favorable_rate,coalition_favorable_rate,10,0.013556466271775166,rules
framer|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6123,creator_ejection_rate,creator_ejection_rate,10,0.012798003316490007,rules
framer|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2551,false_ejection_rate,false_ejection_rate,10,0.010386422761363893,rules
framer|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6220000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.015333333333333346,rules
framer|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2995,creator_ejection_rate,creator_ejection_rate,10,0.01224971655000865,rules
framer|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5349,false_ejection_rate,false_ejection_rate,10,0.018314839156632904,rules
lone_liar|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.21539999999999998,coalition_favorable_rate,coalition_favorable_rate,10,0.01151038178727747,rules
lone_liar|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6058999999999999,creator_ejection_rate,creator_ejection_rate,10,0.012939603291188399,rules
lone_liar|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.1783,false_ejection_rate,false_ejection_rate,10,0.012392201849012414,rules
lone_liar|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.1547,coalition_favorable_rate,coalition_favorable_rate,10,0.011766713880925104,rules
lone_liar|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8343999999999999,creator_ejection_rate,creator_ejection_rate,10,0.012518430856585477,rules
lone_liar|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0699,false_ejection_rate,false_ejection_rate,10,0.006573515886579351,rules
lone_liar|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.16199999999999998,coalition_favorable_rate,coalition_favorable_rate,10,0.011224972160321825,rules
lone_liar|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7792000000000001,creator_ejection_rate,creator_ejection_rate,10,0.010390166291044419,rules
lone_liar|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0998,false_ejection_rate,false_ejection_rate,10,0.008753412033157257,rules
lone_liar|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6163000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.01657340573864582,rules
lone_liar|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.279,creator_ejection_rate,creator_ejection_rate,10,0.012319812408384208,rules
lone_liar|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5529,false_ejection_rate,false_ejection_rate,10,0.01659618430041474,rules
lone_liar|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3218,coalition_favorable_rate,coalition_favorable_rate,10,0.00882924433660977,rules
lone_liar|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.48529999999999995,creator_ejection_rate,creator_ejection_rate,10,0.009967168326282276,rules
lone_liar|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2998,false_ejection_rate,false_ejection_rate,10,0.009413937657655396,rules
lone_liar|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.17250000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.008396427811873327,rules
lone_liar|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6571,creator_ejection_rate,creator_ejection_rate,10,0.011608904628201012,rules
lone_liar|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.1507,false_ejection_rate,false_ejection_rate,10,0.009129317852087553,rules
lone_liar|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4413,coalition_favorable_rate,coalition_favorable_rate,10,0.017524902916199642,rules
lone_liar|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.45280000000000004,creator_ejection_rate,creator_ejection_rate,10,0.012425779653607243,rules
lone_liar|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.41719999999999996,false_ejection_rate,false_ejection_rate,10,0.016410024036816295,rules
truthful|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,coalition_favorable_rate,coalition_favorable_rate,10,0.0,rules
truthful|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9305,creator_ejection_rate,creator_ejection_rate,10,0.005317685377847944,rules
truthful|dependence_aware,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,false_ejection_rate,false_ejection_rate,10,0.0,rules
truthful|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.487,coalition_favorable_rate,coalition_favorable_rate,10,0.01404753833713699,rules
truthful|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4946,creator_ejection_rate,creator_ejection_rate,10,0.012456145292808517,rules
truthful|hypothesis,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3926,false_ejection_rate,false_ejection_rate,10,0.012954621654923861,rules
truthful|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,coalition_favorable_rate,coalition_favorable_rate,10,0.0,rules
truthful|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9305,creator_ejection_rate,creator_ejection_rate,10,0.005317685377847944,rules
truthful|mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,false_ejection_rate,false_ejection_rate,10,0.0,rules
truthful|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5782,coalition_favorable_rate,coalition_favorable_rate,10,0.015718354451616928,rules
truthful|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3142,creator_ejection_rate,creator_ejection_rate,10,0.012734903917100358,rules
truthful|median,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5039,false_ejection_rate,false_ejection_rate,10,0.01848993720318644,rules
truthful|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,coalition_favorable_rate,coalition_favorable_rate,10,0.0,rules
truthful|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9305,creator_ejection_rate,creator_ejection_rate,10,0.005317685377847944,rules
truthful|sharp_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,false_ejection_rate,false_ejection_rate,10,0.0,rules
truthful|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,coalition_favorable_rate,coalition_favorable_rate,10,0.0,rules
truthful|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9305,creator_ejection_rate,creator_ejection_rate,10,0.005317685377847944,rules
truthful|soft_credibility,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,false_ejection_rate,false_ejection_rate,10,0.0,rules
truthful|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4083,coalition_favorable_rate,coalition_favorable_rate,10,0.015542415084750065,rules
truthful|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4920000000000001,creator_ejection_rate,creator_ejection_rate,10,0.013291601358251269,rules
truthful|trimmed,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",f2_tenseed_crew7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3796,false_ejection_rate,false_ejection_rate,10,0.017462340431148783,rules
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.382,any_false_ejection_rate,any_false_ejection_rate,5,0.05454814387309617,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.0358,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.030334798499413174,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.34619999999999995,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.0807322735961276,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.3865,coalition_false_claim_rate,coalition_false_claim_rate,5,0.12235399462216179,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.6892,coalition_favorable_rate,coalition_favorable_rate,5,0.09921038252118575,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.056400000000000006,creator_ejection_rate,creator_ejection_rate,5,0.044969989993327776,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.1446,creator_survival,creator_survival,5,0.13045420652474185,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.382,false_ejection_rate,false_ejection_rate,5,0.05454814387309617,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.43317446147022787,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.026776073788229333,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.18095238095238092,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.04519491603948456,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.382,false_ejections_per_meeting,false_ejections_per_meeting,5,0.05454814387309617,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.20099999999999998,incident_rate,incident_rate,5,0.17528976011165054,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.382,mean_false_ejections,mean_false_ejections,5,0.05454814387309617,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.0358,mean_incident_false_ejections,mean_incident_false_ejections,5,0.030334798499413174,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.34619999999999995,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.0807322735961276,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",1.0,mean_rounds_played,mean_rounds_played,5,0.0,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.30720000000000003,no_ejection_rate,no_ejection_rate,5,0.053881351133764285,crossplay
coalition0_vs_learned_crew1,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.2274,same_target_vote_rate,same_target_vote_rate,5,0.10542912311121629,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.1954,any_false_ejection_rate,any_false_ejection_rate,5,0.06792863902655492,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.1654,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.0513984435562012,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.030000000000000006,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.024586581706288496,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.38120000000000004,coalition_false_claim_rate,coalition_false_claim_rate,5,0.10755847246962928,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.2412,coalition_favorable_rate,coalition_favorable_rate,5,0.06896883354095529,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.5678000000000001,creator_ejection_rate,creator_ejection_rate,5,0.06749222177406816,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.3908,creator_survival,creator_survival,5,0.041263785575247465,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.1954,false_ejection_rate,false_ejection_rate,5,0.06792863902655492,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.6767663344407531,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.09853164368922847,crossplay
coalition0_vs_soft_credibility,True,"[0, 1, 2, 3, 4]",f3_budget_d1600_crew5,"[0, 1, 2, 3, 4]",0.1734287796883627,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.056113825040109665,crossplay
