presentation_table,cell,complete,expected_seeds,group,included_seeds,mean,metric,metric_label,n_seeds,sd,table
multigen_none_n7_r1_k10_matrix,C8|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.40519999999999995,false_ejection_rate,false_ejection_rate,10,0.06297936169889308,crossplay
multigen_none_n7_r1_k10_matrix,C8|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6444000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.07992663302471001,crossplay
multigen_none_n7_r1_k10_matrix,C8|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.41620000000000007,false_ejection_rate,false_ejection_rate,10,0.07061287260675476,crossplay
multigen_none_n7_r1_k10_matrix,C8|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6315999999999999,coalition_favorable_rate,coalition_favorable_rate,10,0.060997632012325775,crossplay
multigen_none_n7_r1_k10_matrix,C8|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3826,false_ejection_rate,false_ejection_rate,10,0.06465670026291853,crossplay
multigen_none_n7_r1_k10_matrix,C8|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6220000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.0725473025763957,crossplay
multigen_none_n7_r1_k10_matrix,C8|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3802,false_ejection_rate,false_ejection_rate,10,0.06814657405589482,crossplay
multigen_none_n7_r1_k10_matrix,C8|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6516,coalition_favorable_rate,coalition_favorable_rate,10,0.07112305455257731,crossplay
multigen_none_n7_r1_k10_matrix,C8|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3718,false_ejection_rate,false_ejection_rate,10,0.05753028188122611,crossplay
multigen_none_n7_r1_k10_matrix,C8|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6004,coalition_favorable_rate,coalition_favorable_rate,10,0.07525246396851956,crossplay
multigen_none_n7_r1_k10_matrix,C8|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3714,false_ejection_rate,false_ejection_rate,10,0.07912325125327503,crossplay
multigen_none_n7_r1_k10_matrix,C8|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6634,coalition_favorable_rate,coalition_favorable_rate,10,0.023590016720826803,crossplay
multigen_none_n7_r1_k10_matrix,C8|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3856,false_ejection_rate,false_ejection_rate,10,0.04635898570455955,crossplay
multigen_none_n7_r1_k10_matrix,C8|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5862,coalition_favorable_rate,coalition_favorable_rate,10,0.10750689900342832,crossplay
multigen_none_n7_r1_k10_matrix,C8|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3518,false_ejection_rate,false_ejection_rate,10,0.07740485198688202,crossplay
multigen_none_n7_r1_k10_matrix,C8|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7516,coalition_favorable_rate,coalition_favorable_rate,10,0.0368395922284104,crossplay
multigen_none_n7_r1_k10_matrix,C8|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5524,false_ejection_rate,false_ejection_rate,10,0.05037459677257972,crossplay
multigen_none_n7_r1_k10_matrix,C8|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4384,coalition_favorable_rate,coalition_favorable_rate,10,0.10300722736239865,crossplay
multigen_none_n7_r1_k10_matrix,C8|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.23139999999999997,false_ejection_rate,false_ejection_rate,10,0.08521893373345307,crossplay
multigen_none_n7_r1_k10_matrix,C9|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.11380000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.037410040244713866,crossplay
multigen_none_n7_r1_k10_matrix,C9|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0788,false_ejection_rate,false_ejection_rate,10,0.02665332999833229,crossplay
multigen_none_n7_r1_k10_matrix,C9|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6122000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.10528036642962237,crossplay
multigen_none_n7_r1_k10_matrix,C9|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36760000000000004,false_ejection_rate,false_ejection_rate,10,0.08517589643398732,crossplay
multigen_none_n7_r1_k10_matrix,C9|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.48339999999999994,coalition_favorable_rate,coalition_favorable_rate,10,0.12632251492817018,crossplay
multigen_none_n7_r1_k10_matrix,C9|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2528,false_ejection_rate,false_ejection_rate,10,0.08377854405779826,crossplay
multigen_none_n7_r1_k10_matrix,C9|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5920000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.07559541432300419,crossplay
multigen_none_n7_r1_k10_matrix,C9|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.33959999999999996,false_ejection_rate,false_ejection_rate,10,0.07001460165168723,crossplay
multigen_none_n7_r1_k10_matrix,C9|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6344000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.08494599591635985,crossplay
multigen_none_n7_r1_k10_matrix,C9|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3988,false_ejection_rate,false_ejection_rate,10,0.07341934350019755,crossplay
multigen_none_n7_r1_k10_matrix,C9|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5923999999999999,coalition_favorable_rate,coalition_favorable_rate,10,0.08918295801328863,crossplay
multigen_none_n7_r1_k10_matrix,C9|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.355,false_ejection_rate,false_ejection_rate,10,0.05297588549938967,crossplay
multigen_none_n7_r1_k10_matrix,C9|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6332000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.09159427444502802,crossplay
multigen_none_n7_r1_k10_matrix,C9|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3776,false_ejection_rate,false_ejection_rate,10,0.08293933525977486,crossplay
multigen_none_n7_r1_k10_matrix,C9|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6012,coalition_favorable_rate,coalition_favorable_rate,10,0.05355122158581758,crossplay
multigen_none_n7_r1_k10_matrix,C9|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.35400000000000004,false_ejection_rate,false_ejection_rate,10,0.041333333333333326,crossplay
multigen_none_n7_r1_k10_matrix,C9|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6604,coalition_favorable_rate,coalition_favorable_rate,10,0.06228821896813411,crossplay
multigen_none_n7_r1_k10_matrix,C9|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.426,false_ejection_rate,false_ejection_rate,10,0.05231528351150253,crossplay
multigen_none_n7_r1_k10_matrix,C9|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5882,coalition_favorable_rate,coalition_favorable_rate,10,0.06878274977541,crossplay
multigen_none_n7_r1_k10_matrix,C9|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.338,false_ejection_rate,false_ejection_rate,10,0.033744135292916706,crossplay
multigen_none_n7_r1_k10_matrix,C9|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7586,coalition_favorable_rate,coalition_favorable_rate,10,0.04039856983167159,crossplay
multigen_none_n7_r1_k10_matrix,C9|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5660000000000001,false_ejection_rate,false_ejection_rate,10,0.06747509828735998,crossplay
Loop_descriptors_multigen_none_n7_r1_k10,c_stage_mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7443799999999999,coalition_favorable_rate,coalition_favorable_rate,10,0.010323629852592222,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,c_stage_mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5574399999999999,false_ejection_rate,false_ejection_rate,10,0.0155259066652411,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,d_stage_mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.49684999999999996,coalition_favorable_rate,coalition_favorable_rate,10,0.030840782883851826,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,d_stage_mean,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.25692,false_ejection_rate,false_ejection_rate,10,0.022585728040315892,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,late_minus_early,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",-0.00703333333333338,coalition_favorable_rate,coalition_favorable_rate,10,0.03614526589905767,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,late_minus_early,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",-0.012533333333333351,false_ejection_rate,false_ejection_rate,10,0.06784608579737443,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,matrix_adaptation_gain,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.24638,coalition_favorable_rate,coalition_favorable_rate,10,0.036058156728633085,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,matrix_adaptation_gain,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.30035999999999996,false_ejection_rate,false_ejection_rate,10,0.03224459300065325,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,parity_gap,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.04028625000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.03562593636683656,loop_h10
Loop_descriptors_multigen_none_n7_r1_k10,parity_gap,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.032775,false_ejection_rate,false_ejection_rate,10,0.034533807409068966,loop_h10
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0005999999999999992,false_ejection_rate,false_ejection_rate,10,0.0018973665961010246,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.49400000000000005,false_ejection_rate,false_ejection_rate,10,0.05724799850940932,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.44320000000000004,false_ejection_rate,false_ejection_rate,10,0.050633322361201355,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.46699999999999997,false_ejection_rate,false_ejection_rate,10,0.08253349488406375,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.49539999999999995,false_ejection_rate,false_ejection_rate,10,0.057061759913662365,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.47119999999999995,false_ejection_rate,false_ejection_rate,10,0.041901471732307106,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.48419999999999996,false_ejection_rate,false_ejection_rate,10,0.044316538172058884,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.488,false_ejection_rate,false_ejection_rate,10,0.060192284481577124,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4636,false_ejection_rate,false_ejection_rate,10,0.05205808721461484,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4854,false_ejection_rate,false_ejection_rate,10,0.04169785499412541,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n7_r1_k10,9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.48719999999999997,false_ejection_rate,false_ejection_rate,10,0.07595437226826818,restricted_pool_gap
Generation_stages_multigen_none_n7_r8_k10,C0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9733,any_false_ejection_rate,any_false_ejection_rate,10,0.008895067297228412,stages
Generation_stages_multigen_none_n7_r8_k10,C0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9673999999999999,coalition_game_win_rate,coalition_game_win_rate,10,0.008921883209278192,stages
Generation_stages_multigen_none_n7_r8_k10,C0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9650000000000001,false_ejection_rate,terminal-meeting false ejection,10,0.009533566430716737,stages
Generation_stages_multigen_none_n7_r8_k10,C0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",2.9000000000000004,mean_false_ejections,mean_false_ejections,10,0.047541794478355784,stages
Generation_stages_multigen_none_n7_r8_k10,C1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8457000000000001,any_false_ejection_rate,any_false_ejection_rate,10,0.015114746294779675,stages
Generation_stages_multigen_none_n7_r8_k10,C1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8539,coalition_game_win_rate,coalition_game_win_rate,10,0.027081974324877668,stages
Generation_stages_multigen_none_n7_r8_k10,C1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5115999999999999,false_ejection_rate,terminal-meeting false ejection,10,0.03844534359899056,stages
Generation_stages_multigen_none_n7_r8_k10,C1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.2080000000000002,mean_false_ejections,mean_false_ejections,10,0.04617358552246082,stages
Generation_stages_multigen_none_n7_r8_k10,C10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.841,any_false_ejection_rate,any_false_ejection_rate,10,0.034756294393965534,stages
Generation_stages_multigen_none_n7_r8_k10,C10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8032,coalition_game_win_rate,coalition_game_win_rate,10,0.0304878846611422,stages
Generation_stages_multigen_none_n7_r8_k10,C10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5002,false_ejection_rate,terminal-meeting false ejection,10,0.06499367490593047,stages
Generation_stages_multigen_none_n7_r8_k10,C10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.2271,mean_false_ejections,mean_false_ejections,10,0.12854782940386214,stages
Generation_stages_multigen_none_n7_r8_k10,C2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8496,any_false_ejection_rate,any_false_ejection_rate,10,0.02969174969583304,stages
Generation_stages_multigen_none_n7_r8_k10,C2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.78,coalition_game_win_rate,coalition_game_win_rate,10,0.052366231697747956,stages
Generation_stages_multigen_none_n7_r8_k10,C2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4582,false_ejection_rate,terminal-meeting false ejection,10,0.0462380314844345,stages
Generation_stages_multigen_none_n7_r8_k10,C2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.2635,mean_false_ejections,mean_false_ejections,10,0.18523273648755145,stages
Generation_stages_multigen_none_n7_r8_k10,C3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8438000000000001,any_false_ejection_rate,any_false_ejection_rate,10,0.0266408208081758,stages
Generation_stages_multigen_none_n7_r8_k10,C3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8154,coalition_game_win_rate,coalition_game_win_rate,10,0.030945112699746296,stages
Generation_stages_multigen_none_n7_r8_k10,C3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.46749999999999997,false_ejection_rate,terminal-meeting false ejection,10,0.06340390804639376,stages
Generation_stages_multigen_none_n7_r8_k10,C3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.1891,mean_false_ejections,mean_false_ejections,10,0.0883634539840991,stages
Generation_stages_multigen_none_n7_r8_k10,C4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8498999999999999,any_false_ejection_rate,any_false_ejection_rate,10,0.032996464457069725,stages
Generation_stages_multigen_none_n7_r8_k10,C4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8204,coalition_game_win_rate,coalition_game_win_rate,10,0.033931958059884734,stages
Generation_stages_multigen_none_n7_r8_k10,C4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.46370000000000006,false_ejection_rate,terminal-meeting false ejection,10,0.0381198402701562,stages
Generation_stages_multigen_none_n7_r8_k10,C4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.1976,mean_false_ejections,mean_false_ejections,10,0.09042393979963985,stages
Generation_stages_multigen_none_n7_r8_k10,C5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8371000000000001,any_false_ejection_rate,any_false_ejection_rate,10,0.020074583156043078,stages
Generation_stages_multigen_none_n7_r8_k10,C5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.812,coalition_game_win_rate,coalition_game_win_rate,10,0.0456532827102523,stages
Generation_stages_multigen_none_n7_r8_k10,C5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4747,false_ejection_rate,terminal-meeting false ejection,10,0.036295239969511776,stages
Generation_stages_multigen_none_n7_r8_k10,C5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.2011,mean_false_ejections,mean_false_ejections,10,0.07751050108067793,stages
Generation_stages_multigen_none_n7_r8_k10,C6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8612,any_false_ejection_rate,any_false_ejection_rate,10,0.030440470137995963,stages
Generation_stages_multigen_none_n7_r8_k10,C6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r8_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7870000000000001,coalition_game_win_rate,coalition_game_win_rate,10,0.07831560082980488,stages
