kind,crew,condition,rule,variant,metric,n_replicates,mean,sd,minimum,maximum,replicate_values
outcome,5,truthful,soft_credibility,catch_outside,creator_survival,10,0.097,0.011633285577743431,0.076,0.118,"[0.1,0.094,0.108,0.088,0.118,0.096,0.1,0.102,0.088,0.076]"
outcome,5,truthful,soft_credibility,catch_outside,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,5,truthful,soft_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,5,truthful,soft_credibility,catch_outside,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,alibi,mean,alibi_off,coalition_favorable_rate,10,0.20939999999999998,0.01837994075676584,0.184,0.238,"[0.196,0.184,0.238,0.202,0.214,0.21,0.192,0.238,0.22,0.2]"
outcome,7,alibi,mean,alibi_off,creator_ejection_rate,10,0.7268,0.02144139298957356,0.696,0.768,"[0.768,0.754,0.712,0.724,0.718,0.728,0.708,0.696,0.736,0.724]"
outcome,7,alibi,mean,alibi_off,creator_survival,10,0.2732,0.021441392989573534,0.232,0.304,"[0.232,0.246,0.288,0.276,0.282,0.272,0.292,0.304,0.264,0.276]"
outcome,7,alibi,mean,alibi_off,false_ejection_rate,10,0.16319999999999996,0.019071794182334637,0.13,0.192,"[0.13,0.148,0.192,0.158,0.174,0.17,0.14,0.18,0.172,0.168]"
outcome,7,alibi,mean,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,mean,alibi_off,no_ejection_rate,10,0.0462,0.010304260176149367,0.032,0.066,"[0.066,0.036,0.046,0.044,0.04,0.04,0.052,0.058,0.048,0.032]"
outcome,7,alibi,mean,baseline,coalition_favorable_rate,10,0.38039999999999996,0.0166212715117306,0.346,0.406,"[0.378,0.386,0.384,0.346,0.402,0.38,0.376,0.406,0.372,0.374]"
outcome,7,alibi,mean,baseline,creator_ejection_rate,10,0.5436,0.02347196909791192,0.512,0.574,"[0.574,0.538,0.546,0.572,0.526,0.552,0.516,0.512,0.572,0.528]"
outcome,7,alibi,mean,baseline,creator_survival,10,0.45640000000000003,0.023471969097911945,0.426,0.488,"[0.426,0.462,0.454,0.428,0.474,0.448,0.484,0.488,0.428,0.472]"
outcome,7,alibi,mean,baseline,false_ejection_rate,10,0.20800000000000002,0.018997075798366677,0.174,0.238,"[0.192,0.22,0.208,0.174,0.238,0.228,0.192,0.202,0.208,0.218]"
outcome,7,alibi,mean,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,mean,baseline,no_ejection_rate,10,0.17239999999999997,0.015629032812898774,0.152,0.204,"[0.186,0.166,0.176,0.172,0.164,0.152,0.184,0.204,0.164,0.156]"
outcome,7,alibi,mean,catch_outside,coalition_favorable_rate,10,0.3806,0.01662795504230419,0.346,0.406,"[0.378,0.386,0.384,0.346,0.402,0.382,0.376,0.406,0.372,0.374]"
outcome,7,alibi,mean,catch_outside,creator_ejection_rate,10,0.5429999999999999,0.023404652908722585,0.512,0.574,"[0.574,0.538,0.546,0.57,0.526,0.55,0.514,0.512,0.572,0.528]"
outcome,7,alibi,mean,catch_outside,creator_survival,10,0.457,0.02340465290872261,0.426,0.488,"[0.426,0.462,0.454,0.43,0.474,0.45,0.486,0.488,0.428,0.472]"
outcome,7,alibi,mean,catch_outside,false_ejection_rate,10,0.20800000000000002,0.018997075798366677,0.174,0.238,"[0.192,0.22,0.208,0.174,0.238,0.228,0.192,0.202,0.208,0.218]"
outcome,7,alibi,mean,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,mean,catch_outside,no_ejection_rate,10,0.17259999999999998,0.01534926708347991,0.154,0.204,"[0.186,0.166,0.176,0.172,0.164,0.154,0.184,0.204,0.164,0.156]"
outcome,7,alibi,sharp_credibility,alibi_off,coalition_favorable_rate,10,0.4686,0.021950449248756207,0.44,0.506,"[0.44,0.456,0.468,0.446,0.506,0.458,0.454,0.492,0.492,0.474]"
outcome,7,alibi,sharp_credibility,alibi_off,creator_ejection_rate,10,0.4856,0.023128625841872523,0.446,0.532,"[0.532,0.502,0.49,0.496,0.446,0.492,0.484,0.474,0.466,0.474]"
outcome,7,alibi,sharp_credibility,alibi_off,creator_survival,10,0.5144,0.02312862584187253,0.468,0.554,"[0.468,0.498,0.51,0.504,0.554,0.508,0.516,0.526,0.534,0.526]"
outcome,7,alibi,sharp_credibility,alibi_off,false_ejection_rate,10,0.40120000000000006,0.025424397731313123,0.366,0.446,"[0.392,0.402,0.396,0.374,0.446,0.366,0.376,0.422,0.416,0.422]"
outcome,7,alibi,sharp_credibility,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,sharp_credibility,alibi_off,no_ejection_rate,10,0.0674,0.013696714934611144,0.048,0.092,"[0.048,0.054,0.072,0.072,0.06,0.092,0.078,0.07,0.076,0.052]"
outcome,7,alibi,sharp_credibility,baseline,coalition_favorable_rate,10,0.5622,0.019378109069543136,0.536,0.6,"[0.542,0.572,0.548,0.536,0.6,0.55,0.564,0.582,0.562,0.566]"
outcome,7,alibi,sharp_credibility,baseline,creator_ejection_rate,10,0.3074,0.026382654234258618,0.268,0.356,"[0.356,0.28,0.328,0.322,0.268,0.318,0.312,0.284,0.314,0.292]"
outcome,7,alibi,sharp_credibility,baseline,creator_survival,10,0.6926,0.026382654234258597,0.644,0.732,"[0.644,0.72,0.672,0.678,0.732,0.682,0.688,0.716,0.686,0.708]"
outcome,7,alibi,sharp_credibility,baseline,false_ejection_rate,10,0.43620000000000003,0.02558558622002284,0.41,0.484,"[0.41,0.456,0.414,0.41,0.484,0.424,0.428,0.424,0.446,0.466]"
outcome,7,alibi,sharp_credibility,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,sharp_credibility,baseline,no_ejection_rate,10,0.12600000000000003,0.01563471919941143,0.1,0.158,"[0.132,0.116,0.134,0.126,0.116,0.126,0.136,0.158,0.116,0.1]"
outcome,7,alibi,sharp_credibility,catch_outside,coalition_favorable_rate,10,0.3208,0.020487394498406416,0.284,0.348,"[0.332,0.336,0.32,0.284,0.348,0.318,0.312,0.348,0.306,0.304]"
outcome,7,alibi,sharp_credibility,catch_outside,creator_ejection_rate,10,0.6043999999999999,0.025029760064548958,0.568,0.644,"[0.618,0.59,0.614,0.634,0.578,0.614,0.58,0.568,0.644,0.604]"
outcome,7,alibi,sharp_credibility,catch_outside,creator_survival,10,0.3956,0.025029760064548937,0.356,0.432,"[0.382,0.41,0.386,0.366,0.422,0.386,0.42,0.432,0.356,0.396]"
outcome,7,alibi,sharp_credibility,catch_outside,false_ejection_rate,10,0.17859999999999998,0.019912028748695826,0.142,0.21,"[0.172,0.194,0.174,0.142,0.21,0.194,0.158,0.174,0.174,0.194]"
outcome,7,alibi,sharp_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,sharp_credibility,catch_outside,no_ejection_rate,10,0.1422,0.018170794638038747,0.11,0.174,"[0.16,0.142,0.146,0.142,0.138,0.124,0.154,0.174,0.132,0.11]"
outcome,7,alibi,soft_credibility,alibi_off,coalition_favorable_rate,10,0.2524,0.012176480060619606,0.232,0.272,"[0.26,0.232,0.252,0.246,0.272,0.256,0.24,0.266,0.256,0.244]"
outcome,7,alibi,soft_credibility,alibi_off,creator_ejection_rate,10,0.6863999999999999,0.015283978539634202,0.666,0.706,"[0.706,0.706,0.692,0.69,0.666,0.68,0.666,0.67,0.698,0.69]"
outcome,7,alibi,soft_credibility,alibi_off,creator_survival,10,0.3136,0.015283978539634254,0.294,0.334,"[0.294,0.294,0.308,0.31,0.334,0.32,0.334,0.33,0.302,0.31]"
outcome,7,alibi,soft_credibility,alibi_off,false_ejection_rate,10,0.20900000000000002,0.01567021236472421,0.182,0.24,"[0.214,0.194,0.214,0.2,0.24,0.206,0.182,0.214,0.206,0.22]"
outcome,7,alibi,soft_credibility,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,soft_credibility,alibi_off,no_ejection_rate,10,0.0434,0.01028699286585843,0.024,0.058,"[0.046,0.038,0.038,0.046,0.032,0.05,0.058,0.052,0.05,0.024]"
outcome,7,alibi,soft_credibility,baseline,coalition_favorable_rate,10,0.526,0.018785337071473843,0.49,0.554,"[0.52,0.528,0.52,0.49,0.554,0.536,0.512,0.544,0.514,0.542]"
outcome,7,alibi,soft_credibility,baseline,creator_ejection_rate,10,0.3278,0.02757535131235865,0.298,0.374,"[0.374,0.306,0.338,0.358,0.302,0.318,0.328,0.298,0.356,0.3]"
outcome,7,alibi,soft_credibility,baseline,creator_survival,10,0.6722,0.027575351312358626,0.626,0.702,"[0.626,0.694,0.662,0.642,0.698,0.682,0.672,0.702,0.644,0.7]"
outcome,7,alibi,soft_credibility,baseline,false_ejection_rate,10,0.3666,0.025034198831021363,0.326,0.404,"[0.356,0.38,0.358,0.326,0.4,0.38,0.338,0.356,0.368,0.404]"
outcome,7,alibi,soft_credibility,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,soft_credibility,baseline,no_ejection_rate,10,0.1594,0.014485241531373311,0.138,0.188,"[0.164,0.148,0.162,0.164,0.154,0.156,0.174,0.188,0.146,0.138]"
outcome,7,alibi,soft_credibility,catch_outside,coalition_favorable_rate,10,0.35039999999999993,0.01950042734574467,0.314,0.382,"[0.352,0.356,0.358,0.314,0.376,0.346,0.342,0.382,0.34,0.338]"
outcome,7,alibi,soft_credibility,catch_outside,creator_ejection_rate,10,0.5736,0.024922992508034716,0.536,0.608,"[0.598,0.568,0.572,0.606,0.55,0.584,0.55,0.536,0.608,0.564]"
outcome,7,alibi,soft_credibility,catch_outside,creator_survival,10,0.4264,0.024922992508034734,0.392,0.464,"[0.402,0.432,0.428,0.394,0.45,0.416,0.45,0.464,0.392,0.436]"
outcome,7,alibi,soft_credibility,catch_outside,false_ejection_rate,10,0.1916,0.01931723467672212,0.156,0.222,"[0.182,0.204,0.19,0.156,0.222,0.206,0.174,0.186,0.186,0.21]"
outcome,7,alibi,soft_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,alibi,soft_credibility,catch_outside,no_ejection_rate,10,0.1588,0.018480019240009225,0.128,0.196,"[0.17,0.152,0.168,0.158,0.154,0.14,0.168,0.196,0.154,0.128]"
outcome,7,framer,mean,alibi_off,coalition_favorable_rate,10,0.611,0.023800093370498477,0.568,0.656,"[0.614,0.612,0.606,0.634,0.604,0.656,0.622,0.568,0.59,0.604]"
outcome,7,framer,mean,alibi_off,creator_ejection_rate,10,0.3246,0.02396386168101183,0.282,0.356,"[0.334,0.326,0.328,0.296,0.332,0.282,0.302,0.356,0.35,0.34]"
outcome,7,framer,mean,alibi_off,creator_survival,10,0.6754000000000001,0.023963861681011795,0.644,0.718,"[0.666,0.674,0.672,0.704,0.668,0.718,0.698,0.644,0.65,0.66]"
outcome,7,framer,mean,alibi_off,false_ejection_rate,10,0.46699999999999997,0.021150256105620407,0.432,0.508,"[0.47,0.474,0.446,0.488,0.47,0.508,0.456,0.432,0.466,0.46]"
outcome,7,framer,mean,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,mean,alibi_off,no_ejection_rate,10,0.14400000000000002,0.012292725943057184,0.124,0.166,"[0.144,0.138,0.16,0.146,0.134,0.148,0.166,0.136,0.124,0.144]"
outcome,7,framer,mean,baseline,coalition_favorable_rate,10,0.3104,0.021412353651312804,0.278,0.356,"[0.314,0.306,0.308,0.298,0.278,0.356,0.334,0.296,0.31,0.304]"
outcome,7,framer,mean,baseline,creator_ejection_rate,10,0.5900000000000001,0.021664102412362562,0.552,0.634,"[0.594,0.598,0.588,0.596,0.634,0.552,0.564,0.594,0.586,0.594]"
outcome,7,framer,mean,baseline,creator_survival,10,0.41000000000000003,0.021664102412362562,0.366,0.448,"[0.406,0.402,0.412,0.404,0.366,0.448,0.436,0.406,0.414,0.406]"
outcome,7,framer,mean,baseline,false_ejection_rate,10,0.26539999999999997,0.01758913806238889,0.244,0.302,"[0.28,0.258,0.254,0.254,0.244,0.302,0.282,0.256,0.268,0.256]"
outcome,7,framer,mean,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,mean,baseline,no_ejection_rate,10,0.045,0.007498147919467994,0.034,0.054,"[0.034,0.048,0.054,0.044,0.034,0.054,0.052,0.04,0.042,0.048]"
outcome,7,framer,mean,catch_outside,coalition_favorable_rate,10,0.31079999999999997,0.021149205396158235,0.278,0.356,"[0.314,0.306,0.308,0.3,0.278,0.356,0.334,0.298,0.31,0.304]"
outcome,7,framer,mean,catch_outside,creator_ejection_rate,10,0.5896,0.02157776633481788,0.552,0.634,"[0.594,0.598,0.588,0.594,0.634,0.552,0.564,0.592,0.586,0.594]"
outcome,7,framer,mean,catch_outside,creator_survival,10,0.4104,0.021577766334817883,0.366,0.448,"[0.406,0.402,0.412,0.406,0.366,0.448,0.436,0.408,0.414,0.406]"
outcome,7,framer,mean,catch_outside,false_ejection_rate,10,0.26539999999999997,0.01758913806238889,0.244,0.302,"[0.28,0.258,0.254,0.254,0.244,0.302,0.282,0.256,0.268,0.256]"
outcome,7,framer,mean,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,mean,catch_outside,no_ejection_rate,10,0.045399999999999996,0.007366591251499343,0.034,0.054,"[0.034,0.048,0.054,0.046,0.034,0.054,0.052,0.042,0.042,0.048]"
outcome,7,framer,sharp_credibility,alibi_off,coalition_favorable_rate,10,0.47359999999999997,0.01899239613927403,0.44,0.516,"[0.476,0.48,0.472,0.472,0.44,0.516,0.464,0.464,0.47,0.482]"
outcome,7,framer,sharp_credibility,alibi_off,creator_ejection_rate,10,0.4372,0.0188137065873675,0.402,0.472,"[0.444,0.432,0.438,0.422,0.472,0.402,0.428,0.452,0.448,0.434]"
outcome,7,framer,sharp_credibility,alibi_off,creator_survival,10,0.5628,0.01881370658736748,0.528,0.598,"[0.556,0.568,0.562,0.578,0.528,0.598,0.572,0.548,0.552,0.566]"
outcome,7,framer,sharp_credibility,alibi_off,false_ejection_rate,10,0.4192,0.023117093242879822,0.376,0.46,"[0.428,0.44,0.376,0.426,0.402,0.46,0.402,0.41,0.424,0.424]"
outcome,7,framer,sharp_credibility,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,sharp_credibility,alibi_off,no_ejection_rate,10,0.054400000000000004,0.016540858502508263,0.038,0.096,"[0.048,0.04,0.096,0.046,0.038,0.056,0.062,0.054,0.046,0.058]"
outcome,7,framer,sharp_credibility,baseline,coalition_favorable_rate,10,0.3474,0.01803823100466832,0.312,0.374,"[0.354,0.352,0.342,0.326,0.312,0.374,0.354,0.36,0.34,0.36]"
outcome,7,framer,sharp_credibility,baseline,creator_ejection_rate,10,0.5644,0.018851466197030316,0.544,0.608,"[0.578,0.556,0.566,0.574,0.608,0.544,0.554,0.552,0.564,0.548]"
outcome,7,framer,sharp_credibility,baseline,creator_survival,10,0.4356,0.018851466197030348,0.392,0.456,"[0.422,0.444,0.434,0.426,0.392,0.456,0.446,0.448,0.436,0.452]"
outcome,7,framer,sharp_credibility,baseline,false_ejection_rate,10,0.3162,0.016342174477916555,0.282,0.34,"[0.326,0.32,0.302,0.304,0.282,0.34,0.32,0.326,0.316,0.326]"
outcome,7,framer,sharp_credibility,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,sharp_credibility,baseline,no_ejection_rate,10,0.031200000000000006,0.0053499740393970355,0.022,0.04,"[0.028,0.032,0.04,0.022,0.03,0.034,0.034,0.034,0.024,0.034]"
outcome,7,framer,sharp_credibility,catch_outside,coalition_favorable_rate,10,0.2644,0.018422208819188254,0.244,0.298,"[0.266,0.258,0.256,0.244,0.246,0.294,0.298,0.27,0.254,0.258]"
outcome,7,framer,sharp_credibility,catch_outside,creator_ejection_rate,10,0.6358,0.018413762968678273,0.606,0.66,"[0.654,0.642,0.634,0.648,0.66,0.606,0.606,0.626,0.644,0.638]"
outcome,7,framer,sharp_credibility,catch_outside,creator_survival,10,0.36419999999999997,0.018413762968678263,0.34,0.394,"[0.346,0.358,0.366,0.352,0.34,0.394,0.394,0.374,0.356,0.362]"
outcome,7,framer,sharp_credibility,catch_outside,false_ejection_rate,10,0.24120000000000003,0.017235622027262806,0.224,0.272,"[0.246,0.238,0.224,0.226,0.226,0.272,0.268,0.248,0.232,0.232]"
outcome,7,framer,sharp_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,sharp_credibility,catch_outside,no_ejection_rate,10,0.0232,0.004638007234913624,0.018,0.032,"[0.02,0.02,0.032,0.018,0.02,0.022,0.03,0.022,0.022,0.026]"
outcome,7,framer,soft_credibility,alibi_off,coalition_favorable_rate,10,0.44959999999999994,0.025100686134933523,0.4,0.486,"[0.44,0.458,0.47,0.448,0.452,0.47,0.486,0.4,0.452,0.42]"
outcome,7,framer,soft_credibility,alibi_off,creator_ejection_rate,10,0.4706,0.024963083855075986,0.428,0.514,"[0.486,0.468,0.45,0.454,0.478,0.458,0.428,0.514,0.472,0.498]"
outcome,7,framer,soft_credibility,alibi_off,creator_survival,10,0.5294,0.02496308385507599,0.486,0.572,"[0.514,0.532,0.55,0.546,0.522,0.542,0.572,0.486,0.528,0.502]"
outcome,7,framer,soft_credibility,alibi_off,false_ejection_rate,10,0.3906,0.021188046944759526,0.35,0.412,"[0.386,0.404,0.372,0.408,0.4,0.412,0.408,0.35,0.4,0.366]"
outcome,7,framer,soft_credibility,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,soft_credibility,alibi_off,no_ejection_rate,10,0.05900000000000001,0.016659998666133068,0.04,0.098,"[0.054,0.054,0.098,0.04,0.052,0.058,0.078,0.05,0.052,0.054]"
outcome,7,framer,soft_credibility,baseline,coalition_favorable_rate,10,0.2942,0.019651406508893396,0.264,0.326,"[0.302,0.292,0.304,0.264,0.276,0.322,0.326,0.28,0.29,0.286]"
outcome,7,framer,soft_credibility,baseline,creator_ejection_rate,10,0.6184,0.01709580845314626,0.588,0.64,"[0.63,0.624,0.602,0.638,0.64,0.6,0.588,0.624,0.614,0.624]"
outcome,7,framer,soft_credibility,baseline,creator_survival,10,0.38160000000000005,0.01709580845314625,0.36,0.412,"[0.37,0.376,0.398,0.362,0.36,0.4,0.412,0.376,0.386,0.376]"
outcome,7,framer,soft_credibility,baseline,false_ejection_rate,10,0.25739999999999996,0.017988885457415085,0.238,0.29,"[0.27,0.248,0.254,0.238,0.242,0.29,0.284,0.248,0.256,0.244]"
outcome,7,framer,soft_credibility,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,soft_credibility,baseline,no_ejection_rate,10,0.036800000000000006,0.007315128919650775,0.026,0.05,"[0.032,0.044,0.05,0.026,0.034,0.032,0.042,0.032,0.034,0.042]"
outcome,7,framer,soft_credibility,catch_outside,coalition_favorable_rate,10,0.2934,0.018998245533031023,0.264,0.326,"[0.3,0.29,0.304,0.264,0.276,0.318,0.326,0.28,0.29,0.286]"
outcome,7,framer,soft_credibility,catch_outside,creator_ejection_rate,10,0.6130000000000001,0.016499158227686123,0.588,0.636,"[0.626,0.614,0.596,0.632,0.636,0.592,0.588,0.616,0.612,0.618]"
outcome,7,framer,soft_credibility,catch_outside,creator_survival,10,0.387,0.016499158227686106,0.364,0.412,"[0.374,0.386,0.404,0.368,0.364,0.408,0.412,0.384,0.388,0.382]"
outcome,7,framer,soft_credibility,catch_outside,false_ejection_rate,10,0.2568,0.017567647031467307,0.238,0.288,"[0.268,0.246,0.254,0.238,0.242,0.288,0.284,0.248,0.256,0.244]"
outcome,7,framer,soft_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,framer,soft_credibility,catch_outside,no_ejection_rate,10,0.03660000000000001,0.00748628375393589,0.026,0.05,"[0.032,0.044,0.05,0.026,0.034,0.03,0.042,0.032,0.034,0.042]"
outcome,7,lone_liar,mean,alibi_off,coalition_favorable_rate,10,0.1958,0.019898632002114006,0.158,0.23,"[0.23,0.194,0.194,0.206,0.21,0.18,0.158,0.198,0.208,0.18]"
outcome,7,lone_liar,mean,alibi_off,creator_ejection_rate,10,0.7428,0.021420654622220238,0.706,0.784,"[0.706,0.742,0.74,0.744,0.724,0.75,0.784,0.752,0.726,0.76]"
outcome,7,lone_liar,mean,alibi_off,creator_survival,10,0.2572,0.02142065462222022,0.216,0.294,"[0.294,0.258,0.26,0.256,0.276,0.25,0.216,0.248,0.274,0.24]"
outcome,7,lone_liar,mean,alibi_off,false_ejection_rate,10,0.1416,0.013914021704740868,0.126,0.16,"[0.156,0.16,0.142,0.158,0.15,0.128,0.126,0.126,0.142,0.128]"
outcome,7,lone_liar,mean,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,mean,alibi_off,no_ejection_rate,10,0.054200000000000005,0.014281300905574237,0.032,0.074,"[0.074,0.034,0.052,0.048,0.06,0.052,0.032,0.072,0.066,0.052]"
outcome,7,lone_liar,mean,baseline,coalition_favorable_rate,10,0.14959999999999998,0.01936319532859526,0.11,0.178,"[0.172,0.15,0.148,0.158,0.158,0.144,0.11,0.132,0.178,0.146]"
outcome,7,lone_liar,mean,baseline,creator_ejection_rate,10,0.7869999999999999,0.02355607965873967,0.752,0.832,"[0.762,0.79,0.78,0.788,0.768,0.788,0.832,0.81,0.752,0.8]"
outcome,7,lone_liar,mean,baseline,creator_survival,10,0.213,0.023556079658739668,0.168,0.248,"[0.238,0.21,0.22,0.212,0.232,0.212,0.168,0.19,0.248,0.2]"
outcome,7,lone_liar,mean,baseline,false_ejection_rate,10,0.09079999999999999,0.01786865660560102,0.054,0.112,"[0.094,0.106,0.086,0.112,0.096,0.078,0.078,0.054,0.112,0.092]"
outcome,7,lone_liar,mean,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,mean,baseline,no_ejection_rate,10,0.058800000000000005,0.014853357271075864,0.032,0.078,"[0.078,0.044,0.062,0.046,0.062,0.066,0.032,0.078,0.066,0.054]"
outcome,7,lone_liar,mean,catch_outside,coalition_favorable_rate,10,0.14959999999999998,0.01936319532859526,0.11,0.178,"[0.172,0.15,0.148,0.158,0.158,0.144,0.11,0.132,0.178,0.146]"
outcome,7,lone_liar,mean,catch_outside,creator_ejection_rate,10,0.7869999999999999,0.02355607965873967,0.752,0.832,"[0.762,0.79,0.78,0.788,0.768,0.788,0.832,0.81,0.752,0.8]"
outcome,7,lone_liar,mean,catch_outside,creator_survival,10,0.213,0.023556079658739668,0.168,0.248,"[0.238,0.21,0.22,0.212,0.232,0.212,0.168,0.19,0.248,0.2]"
outcome,7,lone_liar,mean,catch_outside,false_ejection_rate,10,0.09079999999999999,0.01786865660560102,0.054,0.112,"[0.094,0.106,0.086,0.112,0.096,0.078,0.078,0.054,0.112,0.092]"
outcome,7,lone_liar,mean,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,mean,catch_outside,no_ejection_rate,10,0.058800000000000005,0.014853357271075864,0.032,0.078,"[0.078,0.044,0.062,0.046,0.062,0.066,0.032,0.078,0.066,0.054]"
outcome,7,lone_liar,sharp_credibility,alibi_off,coalition_favorable_rate,10,0.4040000000000001,0.017384539747207054,0.384,0.438,"[0.41,0.438,0.388,0.42,0.414,0.388,0.384,0.388,0.406,0.404]"
outcome,7,lone_liar,sharp_credibility,alibi_off,creator_ejection_rate,10,0.41,0.018110770276274824,0.392,0.44,"[0.406,0.392,0.406,0.392,0.396,0.438,0.44,0.424,0.396,0.41]"
outcome,7,lone_liar,sharp_credibility,alibi_off,creator_survival,10,0.59,0.01811077027627481,0.56,0.608,"[0.594,0.608,0.594,0.608,0.604,0.562,0.56,0.576,0.604,0.59]"
outcome,7,lone_liar,sharp_credibility,alibi_off,false_ejection_rate,10,0.3672,0.020509076581412013,0.342,0.392,"[0.37,0.392,0.344,0.388,0.388,0.35,0.342,0.344,0.384,0.37]"
outcome,7,lone_liar,sharp_credibility,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,sharp_credibility,alibi_off,no_ejection_rate,10,0.0368,0.00812130257751523,0.022,0.046,"[0.04,0.046,0.044,0.032,0.026,0.038,0.042,0.044,0.022,0.034]"
outcome,7,lone_liar,sharp_credibility,baseline,coalition_favorable_rate,10,0.325,0.020875291082468238,0.292,0.358,"[0.318,0.358,0.298,0.332,0.346,0.334,0.314,0.292,0.34,0.318]"
outcome,7,lone_liar,sharp_credibility,baseline,creator_ejection_rate,10,0.48440000000000005,0.020194608741498858,0.454,0.514,"[0.486,0.468,0.484,0.474,0.454,0.498,0.506,0.514,0.46,0.5]"
outcome,7,lone_liar,sharp_credibility,baseline,creator_survival,10,0.5156,0.02019460874149888,0.486,0.546,"[0.514,0.532,0.516,0.526,0.546,0.502,0.494,0.486,0.54,0.5]"
outcome,7,lone_liar,sharp_credibility,baseline,false_ejection_rate,10,0.3012,0.023668075075463525,0.26,0.328,"[0.294,0.328,0.266,0.32,0.324,0.302,0.296,0.26,0.322,0.3]"
outcome,7,lone_liar,sharp_credibility,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,sharp_credibility,baseline,no_ejection_rate,10,0.023799999999999998,0.007330302403948512,0.012,0.032,"[0.024,0.03,0.032,0.012,0.022,0.032,0.018,0.032,0.018,0.018]"
