crew,condition,rule,variant,metric,replicate,value,kind
5,framer,sharp_credibility,catch_outside,incident_rate,7,1.0,outcome
5,truthful,mean,baseline,false_ejection_rate,8,0.0,outcome
5,truthful,mean,baseline,coalition_favorable_rate,8,0.0,outcome
5,truthful,mean,baseline,creator_ejection_rate,8,0.912,outcome
5,truthful,mean,baseline,creator_survival,8,0.088,outcome
5,truthful,mean,baseline,no_ejection_rate,8,0.0,outcome
5,truthful,mean,baseline,incident_rate,8,1.0,outcome
5,truthful,mean,alibi_off,false_ejection_rate,8,0.0,outcome
5,truthful,mean,alibi_off,coalition_favorable_rate,8,0.0,outcome
5,truthful,mean,alibi_off,creator_ejection_rate,8,0.912,outcome
5,truthful,mean,alibi_off,creator_survival,8,0.088,outcome
5,truthful,mean,alibi_off,no_ejection_rate,8,0.0,outcome
5,truthful,mean,alibi_off,incident_rate,8,1.0,outcome
5,truthful,mean,catch_outside,false_ejection_rate,8,0.0,outcome
5,truthful,mean,catch_outside,coalition_favorable_rate,8,0.0,outcome
5,truthful,mean,catch_outside,creator_ejection_rate,8,0.912,outcome
5,truthful,mean,catch_outside,creator_survival,8,0.088,outcome
5,truthful,mean,catch_outside,no_ejection_rate,8,0.0,outcome
5,truthful,mean,catch_outside,incident_rate,8,1.0,outcome
5,truthful,soft_credibility,baseline,false_ejection_rate,8,0.0,outcome
5,truthful,soft_credibility,baseline,coalition_favorable_rate,8,0.0,outcome
5,truthful,soft_credibility,baseline,creator_ejection_rate,8,0.912,outcome
5,truthful,soft_credibility,baseline,creator_survival,8,0.088,outcome
5,truthful,soft_credibility,baseline,no_ejection_rate,8,0.0,outcome
5,truthful,soft_credibility,baseline,incident_rate,8,1.0,outcome
5,truthful,soft_credibility,baseline,n_speakers,8,6.0,voter
5,truthful,soft_credibility,baseline,coalition_share,8,0.33333333333333326,voter
5,truthful,soft_credibility,baseline,coalition_weight_soft,8,0.33333333333333326,voter
5,truthful,soft_credibility,baseline,weight_minus_share,8,0.0,voter
5,truthful,soft_credibility,baseline,cred_coalition,8,5.0,voter
5,truthful,soft_credibility,baseline,cred_honest,8,5.0,voter
5,truthful,soft_credibility,baseline,uninformative_share,8,0.0,voter
5,truthful,soft_credibility,baseline,weight_on_uninformative,8,0.0,voter
5,truthful,soft_credibility,baseline,coalition_caught,8,0.0,voter
5,truthful,soft_credibility,baseline,argmax_differs,8,0.0,voter
5,truthful,soft_credibility,baseline,mean_top_is_coalition,8,1.0,voter
5,truthful,soft_credibility,baseline,soft_top_is_coalition,8,1.0,voter
5,truthful,soft_credibility,baseline,mean_skips,8,0.0,voter
5,truthful,soft_credibility,baseline,soft_skips,8,0.0,voter
5,truthful,soft_credibility,alibi_off,false_ejection_rate,8,0.0,outcome
5,truthful,soft_credibility,alibi_off,coalition_favorable_rate,8,0.0,outcome
5,truthful,soft_credibility,alibi_off,creator_ejection_rate,8,0.912,outcome
5,truthful,soft_credibility,alibi_off,creator_survival,8,0.088,outcome
5,truthful,soft_credibility,alibi_off,no_ejection_rate,8,0.0,outcome
5,truthful,soft_credibility,alibi_off,incident_rate,8,1.0,outcome
5,truthful,soft_credibility,catch_outside,false_ejection_rate,8,0.0,outcome
5,truthful,soft_credibility,catch_outside,coalition_favorable_rate,8,0.0,outcome
5,truthful,soft_credibility,catch_outside,creator_ejection_rate,8,0.912,outcome
5,truthful,soft_credibility,catch_outside,creator_survival,8,0.088,outcome
5,truthful,soft_credibility,catch_outside,no_ejection_rate,8,0.0,outcome
5,truthful,soft_credibility,catch_outside,incident_rate,8,1.0,outcome
5,truthful,sharp_credibility,baseline,false_ejection_rate,8,0.0,outcome
5,truthful,sharp_credibility,baseline,coalition_favorable_rate,8,0.0,outcome
5,truthful,sharp_credibility,baseline,creator_ejection_rate,8,0.912,outcome
5,truthful,sharp_credibility,baseline,creator_survival,8,0.088,outcome
5,truthful,sharp_credibility,baseline,no_ejection_rate,8,0.0,outcome
5,truthful,sharp_credibility,baseline,incident_rate,8,1.0,outcome
5,truthful,sharp_credibility,alibi_off,false_ejection_rate,8,0.0,outcome
5,truthful,sharp_credibility,alibi_off,coalition_favorable_rate,8,0.0,outcome
5,truthful,sharp_credibility,alibi_off,creator_ejection_rate,8,0.912,outcome
5,truthful,sharp_credibility,alibi_off,creator_survival,8,0.088,outcome
5,truthful,sharp_credibility,alibi_off,no_ejection_rate,8,0.0,outcome
5,truthful,sharp_credibility,alibi_off,incident_rate,8,1.0,outcome
5,truthful,sharp_credibility,catch_outside,false_ejection_rate,8,0.0,outcome
5,truthful,sharp_credibility,catch_outside,coalition_favorable_rate,8,0.0,outcome
5,truthful,sharp_credibility,catch_outside,creator_ejection_rate,8,0.912,outcome
5,truthful,sharp_credibility,catch_outside,creator_survival,8,0.088,outcome
5,truthful,sharp_credibility,catch_outside,no_ejection_rate,8,0.0,outcome
5,truthful,sharp_credibility,catch_outside,incident_rate,8,1.0,outcome
5,lone_liar,mean,baseline,false_ejection_rate,8,0.124,outcome
5,lone_liar,mean,baseline,coalition_favorable_rate,8,0.216,outcome
5,lone_liar,mean,baseline,creator_ejection_rate,8,0.654,outcome
5,lone_liar,mean,baseline,creator_survival,8,0.346,outcome
5,lone_liar,mean,baseline,no_ejection_rate,8,0.092,outcome
5,lone_liar,mean,baseline,incident_rate,8,1.0,outcome
5,lone_liar,mean,alibi_off,false_ejection_rate,8,0.17,outcome
5,lone_liar,mean,alibi_off,coalition_favorable_rate,8,0.262,outcome
5,lone_liar,mean,alibi_off,creator_ejection_rate,8,0.614,outcome
5,lone_liar,mean,alibi_off,creator_survival,8,0.386,outcome
5,lone_liar,mean,alibi_off,no_ejection_rate,8,0.092,outcome
5,lone_liar,mean,alibi_off,incident_rate,8,1.0,outcome
5,lone_liar,mean,catch_outside,false_ejection_rate,8,0.124,outcome
5,lone_liar,mean,catch_outside,coalition_favorable_rate,8,0.216,outcome
5,lone_liar,mean,catch_outside,creator_ejection_rate,8,0.654,outcome
5,lone_liar,mean,catch_outside,creator_survival,8,0.346,outcome
5,lone_liar,mean,catch_outside,no_ejection_rate,8,0.092,outcome
5,lone_liar,mean,catch_outside,incident_rate,8,1.0,outcome
5,lone_liar,soft_credibility,baseline,false_ejection_rate,8,0.146,outcome
5,lone_liar,soft_credibility,baseline,coalition_favorable_rate,8,0.188,outcome
5,lone_liar,soft_credibility,baseline,creator_ejection_rate,8,0.566,outcome
5,lone_liar,soft_credibility,baseline,creator_survival,8,0.434,outcome
5,lone_liar,soft_credibility,baseline,no_ejection_rate,8,0.042,outcome
5,lone_liar,soft_credibility,baseline,incident_rate,8,1.0,outcome
5,lone_liar,soft_credibility,baseline,n_speakers,8,6.0,voter
5,lone_liar,soft_credibility,baseline,coalition_share,8,0.33333333333333326,voter
5,lone_liar,soft_credibility,baseline,coalition_weight_soft,8,0.2623846781621359,voter
5,lone_liar,soft_credibility,baseline,weight_minus_share,8,-0.07094865517119742,voter
5,lone_liar,soft_credibility,baseline,cred_coalition,8,2.89875,voter
5,lone_liar,soft_credibility,baseline,cred_honest,8,4.9895,voter
5,lone_liar,soft_credibility,baseline,uninformative_share,8,0.0,voter
5,lone_liar,soft_credibility,baseline,weight_on_uninformative,8,0.0,voter
5,lone_liar,soft_credibility,baseline,coalition_caught,8,0.5195,voter
5,lone_liar,soft_credibility,baseline,argmax_differs,8,0.0255,voter
5,lone_liar,soft_credibility,baseline,mean_top_is_coalition,8,0.8835,voter
5,lone_liar,soft_credibility,baseline,soft_top_is_coalition,8,0.868,voter
5,lone_liar,soft_credibility,baseline,mean_skips,8,0.0,voter
5,lone_liar,soft_credibility,baseline,soft_skips,8,0.0,voter
5,lone_liar,soft_credibility,alibi_off,false_ejection_rate,8,0.186,outcome
5,lone_liar,soft_credibility,alibi_off,coalition_favorable_rate,8,0.228,outcome
5,lone_liar,soft_credibility,alibi_off,creator_ejection_rate,8,0.538,outcome
5,lone_liar,soft_credibility,alibi_off,creator_survival,8,0.462,outcome
5,lone_liar,soft_credibility,alibi_off,no_ejection_rate,8,0.042,outcome
5,lone_liar,soft_credibility,alibi_off,incident_rate,8,1.0,outcome
5,lone_liar,soft_credibility,catch_outside,false_ejection_rate,8,0.122,outcome
5,lone_liar,soft_credibility,catch_outside,coalition_favorable_rate,8,0.214,outcome
5,lone_liar,soft_credibility,catch_outside,creator_ejection_rate,8,0.656,outcome
5,lone_liar,soft_credibility,catch_outside,creator_survival,8,0.344,outcome
5,lone_liar,soft_credibility,catch_outside,no_ejection_rate,8,0.092,outcome
5,lone_liar,soft_credibility,catch_outside,incident_rate,8,1.0,outcome
5,lone_liar,sharp_credibility,baseline,false_ejection_rate,8,0.266,outcome
5,lone_liar,sharp_credibility,baseline,coalition_favorable_rate,8,0.31,outcome
5,lone_liar,sharp_credibility,baseline,creator_ejection_rate,8,0.42,outcome
5,lone_liar,sharp_credibility,baseline,creator_survival,8,0.58,outcome
5,lone_liar,sharp_credibility,baseline,no_ejection_rate,8,0.044,outcome
5,lone_liar,sharp_credibility,baseline,incident_rate,8,1.0,outcome
5,lone_liar,sharp_credibility,alibi_off,false_ejection_rate,8,0.304,outcome
5,lone_liar,sharp_credibility,alibi_off,coalition_favorable_rate,8,0.364,outcome
5,lone_liar,sharp_credibility,alibi_off,creator_ejection_rate,8,0.374,outcome
5,lone_liar,sharp_credibility,alibi_off,creator_survival,8,0.626,outcome
5,lone_liar,sharp_credibility,alibi_off,no_ejection_rate,8,0.06,outcome
5,lone_liar,sharp_credibility,alibi_off,incident_rate,8,1.0,outcome
5,lone_liar,sharp_credibility,catch_outside,false_ejection_rate,8,0.122,outcome
5,lone_liar,sharp_credibility,catch_outside,coalition_favorable_rate,8,0.214,outcome
5,lone_liar,sharp_credibility,catch_outside,creator_ejection_rate,8,0.656,outcome
5,lone_liar,sharp_credibility,catch_outside,creator_survival,8,0.344,outcome
5,lone_liar,sharp_credibility,catch_outside,no_ejection_rate,8,0.092,outcome
5,lone_liar,sharp_credibility,catch_outside,incident_rate,8,1.0,outcome
5,alibi,mean,baseline,false_ejection_rate,8,0.348,outcome
5,alibi,mean,baseline,coalition_favorable_rate,8,0.568,outcome
5,alibi,mean,baseline,creator_ejection_rate,8,0.354,outcome
5,alibi,mean,baseline,creator_survival,8,0.646,outcome
5,alibi,mean,baseline,no_ejection_rate,8,0.22,outcome
5,alibi,mean,baseline,incident_rate,8,1.0,outcome
5,alibi,mean,alibi_off,false_ejection_rate,8,0.274,outcome
5,alibi,mean,alibi_off,coalition_favorable_rate,8,0.354,outcome
5,alibi,mean,alibi_off,creator_ejection_rate,8,0.576,outcome
5,alibi,mean,alibi_off,creator_survival,8,0.424,outcome
5,alibi,mean,alibi_off,no_ejection_rate,8,0.08,outcome
5,alibi,mean,alibi_off,incident_rate,8,1.0,outcome
5,alibi,mean,catch_outside,false_ejection_rate,8,0.348,outcome
5,alibi,mean,catch_outside,coalition_favorable_rate,8,0.568,outcome
5,alibi,mean,catch_outside,creator_ejection_rate,8,0.354,outcome
5,alibi,mean,catch_outside,creator_survival,8,0.646,outcome
5,alibi,mean,catch_outside,no_ejection_rate,8,0.22,outcome
5,alibi,mean,catch_outside,incident_rate,8,1.0,outcome
5,alibi,soft_credibility,baseline,false_ejection_rate,8,0.416,outcome
5,alibi,soft_credibility,baseline,coalition_favorable_rate,8,0.632,outcome
5,alibi,soft_credibility,baseline,creator_ejection_rate,8,0.22,outcome
5,alibi,soft_credibility,baseline,creator_survival,8,0.78,outcome
5,alibi,soft_credibility,baseline,no_ejection_rate,8,0.216,outcome
5,alibi,soft_credibility,baseline,incident_rate,8,1.0,outcome
5,alibi,soft_credibility,baseline,n_speakers,8,6.0,voter
5,alibi,soft_credibility,baseline,coalition_share,8,0.33333333333333326,voter
5,alibi,soft_credibility,baseline,coalition_weight_soft,8,0.1454671433515957,voter
5,alibi,soft_credibility,baseline,weight_minus_share,8,-0.1878661899817376,voter
5,alibi,soft_credibility,baseline,cred_coalition,8,0.83,voter
5,alibi,soft_credibility,baseline,cred_honest,8,4.976,voter
5,alibi,soft_credibility,baseline,uninformative_share,8,0.0,voter
5,alibi,soft_credibility,baseline,weight_on_uninformative,8,0.0,voter
5,alibi,soft_credibility,baseline,coalition_caught,8,0.6275,voter
5,alibi,soft_credibility,baseline,argmax_differs,8,0.0785,voter
5,alibi,soft_credibility,baseline,mean_top_is_coalition,8,0.5665,voter
5,alibi,soft_credibility,baseline,soft_top_is_coalition,8,0.5055,voter
5,alibi,soft_credibility,baseline,mean_skips,8,0.0,voter
5,alibi,soft_credibility,baseline,soft_skips,8,0.021,voter
5,alibi,soft_credibility,alibi_off,false_ejection_rate,8,0.278,outcome
5,alibi,soft_credibility,alibi_off,coalition_favorable_rate,8,0.374,outcome
5,alibi,soft_credibility,alibi_off,creator_ejection_rate,8,0.556,outcome
5,alibi,soft_credibility,alibi_off,creator_survival,8,0.444,outcome
5,alibi,soft_credibility,alibi_off,no_ejection_rate,8,0.096,outcome
5,alibi,soft_credibility,alibi_off,incident_rate,8,1.0,outcome
5,alibi,soft_credibility,catch_outside,false_ejection_rate,8,0.33,outcome
5,alibi,soft_credibility,catch_outside,coalition_favorable_rate,8,0.524,outcome
5,alibi,soft_credibility,catch_outside,creator_ejection_rate,8,0.398,outcome
5,alibi,soft_credibility,catch_outside,creator_survival,8,0.602,outcome
5,alibi,soft_credibility,catch_outside,no_ejection_rate,8,0.194,outcome
5,alibi,soft_credibility,catch_outside,incident_rate,8,1.0,outcome
5,alibi,sharp_credibility,baseline,false_ejection_rate,8,0.448,outcome
5,alibi,sharp_credibility,baseline,coalition_favorable_rate,8,0.644,outcome
5,alibi,sharp_credibility,baseline,creator_ejection_rate,8,0.224,outcome
5,alibi,sharp_credibility,baseline,creator_survival,8,0.776,outcome
5,alibi,sharp_credibility,baseline,no_ejection_rate,8,0.196,outcome
5,alibi,sharp_credibility,baseline,incident_rate,8,1.0,outcome
5,alibi,sharp_credibility,alibi_off,false_ejection_rate,8,0.372,outcome
5,alibi,sharp_credibility,alibi_off,coalition_favorable_rate,8,0.54,outcome
5,alibi,sharp_credibility,alibi_off,creator_ejection_rate,8,0.404,outcome
5,alibi,sharp_credibility,alibi_off,creator_survival,8,0.596,outcome
5,alibi,sharp_credibility,alibi_off,no_ejection_rate,8,0.168,outcome
5,alibi,sharp_credibility,alibi_off,incident_rate,8,1.0,outcome
5,alibi,sharp_credibility,catch_outside,false_ejection_rate,8,0.314,outcome
5,alibi,sharp_credibility,catch_outside,coalition_favorable_rate,8,0.49,outcome
5,alibi,sharp_credibility,catch_outside,creator_ejection_rate,8,0.432,outcome
5,alibi,sharp_credibility,catch_outside,creator_survival,8,0.568,outcome
5,alibi,sharp_credibility,catch_outside,no_ejection_rate,8,0.176,outcome
5,alibi,sharp_credibility,catch_outside,incident_rate,8,1.0,outcome
5,framer,mean,baseline,false_ejection_rate,8,0.396,outcome
5,framer,mean,baseline,coalition_favorable_rate,8,0.518,outcome
5,framer,mean,baseline,creator_ejection_rate,8,0.382,outcome
5,framer,mean,baseline,creator_survival,8,0.618,outcome
5,framer,mean,baseline,no_ejection_rate,8,0.122,outcome
5,framer,mean,baseline,incident_rate,8,1.0,outcome
5,framer,mean,alibi_off,false_ejection_rate,8,0.512,outcome
5,framer,mean,alibi_off,coalition_favorable_rate,8,0.788,outcome
5,framer,mean,alibi_off,creator_ejection_rate,8,0.184,outcome
5,framer,mean,alibi_off,creator_survival,8,0.816,outcome
5,framer,mean,alibi_off,no_ejection_rate,8,0.276,outcome
5,framer,mean,alibi_off,incident_rate,8,1.0,outcome
5,framer,mean,catch_outside,false_ejection_rate,8,0.396,outcome
5,framer,mean,catch_outside,coalition_favorable_rate,8,0.518,outcome
5,framer,mean,catch_outside,creator_ejection_rate,8,0.382,outcome
5,framer,mean,catch_outside,creator_survival,8,0.618,outcome
5,framer,mean,catch_outside,no_ejection_rate,8,0.122,outcome
5,framer,mean,catch_outside,incident_rate,8,1.0,outcome
5,framer,soft_credibility,baseline,false_ejection_rate,8,0.392,outcome
5,framer,soft_credibility,baseline,coalition_favorable_rate,8,0.508,outcome
5,framer,soft_credibility,baseline,creator_ejection_rate,8,0.408,outcome
5,framer,soft_credibility,baseline,creator_survival,8,0.592,outcome
5,framer,soft_credibility,baseline,no_ejection_rate,8,0.116,outcome
5,framer,soft_credibility,baseline,incident_rate,8,1.0,outcome
5,framer,soft_credibility,baseline,n_speakers,8,6.0,voter
5,framer,soft_credibility,baseline,coalition_share,8,0.33333333333333326,voter
5,framer,soft_credibility,baseline,coalition_weight_soft,8,0.10813437812069426,voter
5,framer,soft_credibility,baseline,weight_minus_share,8,-0.22519895521263902,voter
5,framer,soft_credibility,baseline,cred_coalition,8,-0.2715,voter
5,framer,soft_credibility,baseline,cred_honest,8,4.4745,voter
5,framer,soft_credibility,baseline,uninformative_share,8,0.0,voter
5,framer,soft_credibility,baseline,weight_on_uninformative,8,0.0,voter
5,framer,soft_credibility,baseline,coalition_caught,8,0.677,voter
5,framer,soft_credibility,baseline,argmax_differs,8,0.008,voter
5,framer,soft_credibility,baseline,mean_top_is_coalition,8,0.725,voter
5,framer,soft_credibility,baseline,soft_top_is_coalition,8,0.7245,voter
5,framer,soft_credibility,baseline,mean_skips,8,0.0,voter
5,framer,soft_credibility,baseline,soft_skips,8,0.0,voter
5,framer,soft_credibility,alibi_off,false_ejection_rate,8,0.48,outcome
5,framer,soft_credibility,alibi_off,coalition_favorable_rate,8,0.664,outcome
5,framer,soft_credibility,alibi_off,creator_ejection_rate,8,0.282,outcome
5,framer,soft_credibility,alibi_off,creator_survival,8,0.718,outcome
5,framer,soft_credibility,alibi_off,no_ejection_rate,8,0.184,outcome
5,framer,soft_credibility,alibi_off,incident_rate,8,1.0,outcome
5,framer,soft_credibility,catch_outside,false_ejection_rate,8,0.39,outcome
5,framer,soft_credibility,catch_outside,coalition_favorable_rate,8,0.506,outcome
5,framer,soft_credibility,catch_outside,creator_ejection_rate,8,0.406,outcome
5,framer,soft_credibility,catch_outside,creator_survival,8,0.594,outcome
5,framer,soft_credibility,catch_outside,no_ejection_rate,8,0.116,outcome
5,framer,soft_credibility,catch_outside,incident_rate,8,1.0,outcome
5,framer,sharp_credibility,baseline,false_ejection_rate,8,0.388,outcome
5,framer,sharp_credibility,baseline,coalition_favorable_rate,8,0.494,outcome
5,framer,sharp_credibility,baseline,creator_ejection_rate,8,0.418,outcome
5,framer,sharp_credibility,baseline,creator_survival,8,0.582,outcome
5,framer,sharp_credibility,baseline,no_ejection_rate,8,0.106,outcome
5,framer,sharp_credibility,baseline,incident_rate,8,1.0,outcome
5,framer,sharp_credibility,alibi_off,false_ejection_rate,8,0.462,outcome
5,framer,sharp_credibility,alibi_off,coalition_favorable_rate,8,0.618,outcome
5,framer,sharp_credibility,alibi_off,creator_ejection_rate,8,0.314,outcome
5,framer,sharp_credibility,alibi_off,creator_survival,8,0.686,outcome
5,framer,sharp_credibility,alibi_off,no_ejection_rate,8,0.156,outcome
5,framer,sharp_credibility,alibi_off,incident_rate,8,1.0,outcome
5,framer,sharp_credibility,catch_outside,false_ejection_rate,8,0.366,outcome
5,framer,sharp_credibility,catch_outside,coalition_favorable_rate,8,0.46,outcome
5,framer,sharp_credibility,catch_outside,creator_ejection_rate,8,0.442,outcome
5,framer,sharp_credibility,catch_outside,creator_survival,8,0.558,outcome
5,framer,sharp_credibility,catch_outside,no_ejection_rate,8,0.094,outcome
5,framer,sharp_credibility,catch_outside,incident_rate,8,1.0,outcome
5,truthful,mean,baseline,false_ejection_rate,9,0.0,outcome
5,truthful,mean,baseline,coalition_favorable_rate,9,0.0,outcome
5,truthful,mean,baseline,creator_ejection_rate,9,0.924,outcome
5,truthful,mean,baseline,creator_survival,9,0.076,outcome
5,truthful,mean,baseline,no_ejection_rate,9,0.0,outcome
5,truthful,mean,baseline,incident_rate,9,1.0,outcome
5,truthful,mean,alibi_off,false_ejection_rate,9,0.0,outcome
5,truthful,mean,alibi_off,coalition_favorable_rate,9,0.0,outcome
5,truthful,mean,alibi_off,creator_ejection_rate,9,0.924,outcome
5,truthful,mean,alibi_off,creator_survival,9,0.076,outcome
5,truthful,mean,alibi_off,no_ejection_rate,9,0.0,outcome
5,truthful,mean,alibi_off,incident_rate,9,1.0,outcome
5,truthful,mean,catch_outside,false_ejection_rate,9,0.0,outcome
5,truthful,mean,catch_outside,coalition_favorable_rate,9,0.0,outcome
5,truthful,mean,catch_outside,creator_ejection_rate,9,0.924,outcome
5,truthful,mean,catch_outside,creator_survival,9,0.076,outcome
5,truthful,mean,catch_outside,no_ejection_rate,9,0.0,outcome
5,truthful,mean,catch_outside,incident_rate,9,1.0,outcome
5,truthful,soft_credibility,baseline,false_ejection_rate,9,0.0,outcome
5,truthful,soft_credibility,baseline,coalition_favorable_rate,9,0.0,outcome
5,truthful,soft_credibility,baseline,creator_ejection_rate,9,0.924,outcome
5,truthful,soft_credibility,baseline,creator_survival,9,0.076,outcome
5,truthful,soft_credibility,baseline,no_ejection_rate,9,0.0,outcome
5,truthful,soft_credibility,baseline,incident_rate,9,1.0,outcome
5,truthful,soft_credibility,baseline,n_speakers,9,6.0,voter
5,truthful,soft_credibility,baseline,coalition_share,9,0.33333333333333326,voter
5,truthful,soft_credibility,baseline,coalition_weight_soft,9,0.33333333333333326,voter
5,truthful,soft_credibility,baseline,weight_minus_share,9,0.0,voter
5,truthful,soft_credibility,baseline,cred_coalition,9,5.0,voter
5,truthful,soft_credibility,baseline,cred_honest,9,5.0,voter
5,truthful,soft_credibility,baseline,uninformative_share,9,0.0,voter
5,truthful,soft_credibility,baseline,weight_on_uninformative,9,0.0,voter
5,truthful,soft_credibility,baseline,coalition_caught,9,0.0,voter
5,truthful,soft_credibility,baseline,argmax_differs,9,0.0,voter
5,truthful,soft_credibility,baseline,mean_top_is_coalition,9,1.0,voter
5,truthful,soft_credibility,baseline,soft_top_is_coalition,9,1.0,voter
5,truthful,soft_credibility,baseline,mean_skips,9,0.0,voter
5,truthful,soft_credibility,baseline,soft_skips,9,0.0,voter
5,truthful,soft_credibility,alibi_off,false_ejection_rate,9,0.0,outcome
5,truthful,soft_credibility,alibi_off,coalition_favorable_rate,9,0.0,outcome
5,truthful,soft_credibility,alibi_off,creator_ejection_rate,9,0.924,outcome
5,truthful,soft_credibility,alibi_off,creator_survival,9,0.076,outcome
5,truthful,soft_credibility,alibi_off,no_ejection_rate,9,0.0,outcome
5,truthful,soft_credibility,alibi_off,incident_rate,9,1.0,outcome
5,truthful,soft_credibility,catch_outside,false_ejection_rate,9,0.0,outcome
5,truthful,soft_credibility,catch_outside,coalition_favorable_rate,9,0.0,outcome
5,truthful,soft_credibility,catch_outside,creator_ejection_rate,9,0.924,outcome
5,truthful,soft_credibility,catch_outside,creator_survival,9,0.076,outcome
5,truthful,soft_credibility,catch_outside,no_ejection_rate,9,0.0,outcome
5,truthful,soft_credibility,catch_outside,incident_rate,9,1.0,outcome
5,truthful,sharp_credibility,baseline,false_ejection_rate,9,0.0,outcome
5,truthful,sharp_credibility,baseline,coalition_favorable_rate,9,0.0,outcome
5,truthful,sharp_credibility,baseline,creator_ejection_rate,9,0.924,outcome
5,truthful,sharp_credibility,baseline,creator_survival,9,0.076,outcome
5,truthful,sharp_credibility,baseline,no_ejection_rate,9,0.0,outcome
5,truthful,sharp_credibility,baseline,incident_rate,9,1.0,outcome
5,truthful,sharp_credibility,alibi_off,false_ejection_rate,9,0.0,outcome
5,truthful,sharp_credibility,alibi_off,coalition_favorable_rate,9,0.0,outcome
5,truthful,sharp_credibility,alibi_off,creator_ejection_rate,9,0.924,outcome
5,truthful,sharp_credibility,alibi_off,creator_survival,9,0.076,outcome
5,truthful,sharp_credibility,alibi_off,no_ejection_rate,9,0.0,outcome
5,truthful,sharp_credibility,alibi_off,incident_rate,9,1.0,outcome
5,truthful,sharp_credibility,catch_outside,false_ejection_rate,9,0.0,outcome
5,truthful,sharp_credibility,catch_outside,coalition_favorable_rate,9,0.0,outcome
5,truthful,sharp_credibility,catch_outside,creator_ejection_rate,9,0.924,outcome
5,truthful,sharp_credibility,catch_outside,creator_survival,9,0.076,outcome
5,truthful,sharp_credibility,catch_outside,no_ejection_rate,9,0.0,outcome
5,truthful,sharp_credibility,catch_outside,incident_rate,9,1.0,outcome
5,lone_liar,mean,baseline,false_ejection_rate,9,0.102,outcome
5,lone_liar,mean,baseline,coalition_favorable_rate,9,0.212,outcome
5,lone_liar,mean,baseline,creator_ejection_rate,9,0.678,outcome
5,lone_liar,mean,baseline,creator_survival,9,0.322,outcome
5,lone_liar,mean,baseline,no_ejection_rate,9,0.11,outcome
5,lone_liar,mean,baseline,incident_rate,9,1.0,outcome
5,lone_liar,mean,alibi_off,false_ejection_rate,9,0.186,outcome
5,lone_liar,mean,alibi_off,coalition_favorable_rate,9,0.296,outcome
5,lone_liar,mean,alibi_off,creator_ejection_rate,9,0.6,outcome
5,lone_liar,mean,alibi_off,creator_survival,9,0.4,outcome
5,lone_liar,mean,alibi_off,no_ejection_rate,9,0.11,outcome
5,lone_liar,mean,alibi_off,incident_rate,9,1.0,outcome
5,lone_liar,mean,catch_outside,false_ejection_rate,9,0.102,outcome
5,lone_liar,mean,catch_outside,coalition_favorable_rate,9,0.212,outcome
5,lone_liar,mean,catch_outside,creator_ejection_rate,9,0.678,outcome
5,lone_liar,mean,catch_outside,creator_survival,9,0.322,outcome
5,lone_liar,mean,catch_outside,no_ejection_rate,9,0.11,outcome
5,lone_liar,mean,catch_outside,incident_rate,9,1.0,outcome
5,lone_liar,soft_credibility,baseline,false_ejection_rate,9,0.146,outcome
5,lone_liar,soft_credibility,baseline,coalition_favorable_rate,9,0.184,outcome
5,lone_liar,soft_credibility,baseline,creator_ejection_rate,9,0.58,outcome
5,lone_liar,soft_credibility,baseline,creator_survival,9,0.42,outcome
5,lone_liar,soft_credibility,baseline,no_ejection_rate,9,0.038,outcome
5,lone_liar,soft_credibility,baseline,incident_rate,9,1.0,outcome
5,lone_liar,soft_credibility,baseline,n_speakers,9,6.0,voter
5,lone_liar,soft_credibility,baseline,coalition_share,9,0.33333333333333326,voter
5,lone_liar,soft_credibility,baseline,coalition_weight_soft,9,0.2601424758341704,voter
5,lone_liar,soft_credibility,baseline,weight_minus_share,9,-0.07319085749916295,voter
5,lone_liar,soft_credibility,baseline,cred_coalition,9,2.8315,voter
5,lone_liar,soft_credibility,baseline,cred_honest,9,4.9885,voter
5,lone_liar,soft_credibility,baseline,uninformative_share,9,0.0,voter
5,lone_liar,soft_credibility,baseline,weight_on_uninformative,9,0.0,voter
5,lone_liar,soft_credibility,baseline,coalition_caught,9,0.536,voter
5,lone_liar,soft_credibility,baseline,argmax_differs,9,0.0395,voter
5,lone_liar,soft_credibility,baseline,mean_top_is_coalition,9,0.893,voter
5,lone_liar,soft_credibility,baseline,soft_top_is_coalition,9,0.865,voter
5,lone_liar,soft_credibility,baseline,mean_skips,9,0.0,voter
5,lone_liar,soft_credibility,baseline,soft_skips,9,0.0,voter
5,lone_liar,soft_credibility,alibi_off,false_ejection_rate,9,0.218,outcome
5,lone_liar,soft_credibility,alibi_off,coalition_favorable_rate,9,0.258,outcome
5,lone_liar,soft_credibility,alibi_off,creator_ejection_rate,9,0.516,outcome
5,lone_liar,soft_credibility,alibi_off,creator_survival,9,0.484,outcome
5,lone_liar,soft_credibility,alibi_off,no_ejection_rate,9,0.04,outcome
5,lone_liar,soft_credibility,alibi_off,incident_rate,9,1.0,outcome
5,lone_liar,soft_credibility,catch_outside,false_ejection_rate,9,0.098,outcome
5,lone_liar,soft_credibility,catch_outside,coalition_favorable_rate,9,0.206,outcome
5,lone_liar,soft_credibility,catch_outside,creator_ejection_rate,9,0.682,outcome
