crew,condition,rule,metric,contrast,n_replicates,mean,sd,minimum,maximum,replicate_values,variant
5,lone_liar,mean,false_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,lone_liar,mean,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,lone_liar,mean,no_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,lone_liar,sharp_credibility,coalition_favorable_rate,alibi_off minus baseline,10,0.06120000000000001,0.01219107141403996,0.04799999999999999,0.09000000000000002,"[0.066,0.066,0.04799999999999999,0.052000000000000046,0.06799999999999995,0.05399999999999999,0.05399999999999999,0.06,0.05399999999999999,0.09000000000000002]",
5,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,0.09179999999999999,0.015845083359410476,0.07200000000000001,0.124,"[0.08200000000000002,0.09200000000000003,0.08599999999999997,0.07200000000000001,0.124,0.10800000000000004,0.07399999999999995,0.08800000000000002,0.10199999999999998,0.09000000000000002]",alibi_off
5,lone_liar,sharp_credibility,creator_ejection_rate,alibi_off minus baseline,10,-0.0534,0.01240250870679889,-0.08200000000000002,-0.038000000000000034,"[-0.062,-0.05600000000000005,-0.038000000000000034,-0.043999999999999984,-0.05399999999999999,-0.04800000000000004,-0.045999999999999985,-0.057999999999999996,-0.045999999999999985,-0.08200000000000002]",
5,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,-0.2492,0.015440207252495022,-0.27799999999999997,-0.22599999999999992,"[-0.25599999999999995,-0.244,-0.24,-0.26599999999999996,-0.27799999999999997,-0.258,-0.23600000000000004,-0.22599999999999992,-0.24,-0.248]",alibi_off
5,lone_liar,sharp_credibility,creator_survival,alibi_off minus baseline,10,0.05340000000000004,0.012402508706798907,0.038000000000000034,0.08200000000000007,"[0.062000000000000055,0.05600000000000005,0.038000000000000034,0.04400000000000004,0.05400000000000005,0.04800000000000004,0.04599999999999993,0.05800000000000005,0.04600000000000004,0.08200000000000007]",
5,lone_liar,,creator_survival,sharp_credibility minus mean,10,0.2492000000000001,0.015440207252495041,0.22600000000000003,0.278,"[0.25600000000000006,0.24400000000000005,0.24,0.26600000000000007,0.278,0.258,0.23599999999999993,0.22600000000000003,0.24,0.248]",alibi_off
5,lone_liar,sharp_credibility,false_ejection_rate,alibi_off minus baseline,10,0.0452,0.010633281086600999,0.028000000000000025,0.066,"[0.045999999999999985,0.043999999999999984,0.04999999999999999,0.028000000000000025,0.043999999999999984,0.03400000000000003,0.04799999999999999,0.05399999999999999,0.03799999999999998,0.066]",
5,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,0.13679999999999998,0.020487394498406405,0.10799999999999998,0.18199999999999997,"[0.10799999999999998,0.126,0.15,0.12000000000000002,0.18199999999999997,0.136,0.12999999999999998,0.15200000000000002,0.13399999999999998,0.13]",alibi_off
5,lone_liar,sharp_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,lone_liar,sharp_credibility,no_ejection_rate,alibi_off minus baseline,10,0.016000000000000004,0.009333333333333334,-0.0020000000000000018,0.024000000000000007,"[0.020000000000000004,0.022000000000000006,-0.0020000000000000018,0.023999999999999994,0.024,0.020000000000000004,0.005999999999999998,0.006000000000000005,0.016,0.024000000000000007]",
5,lone_liar,,no_ejection_rate,sharp_credibility minus mean,10,-0.045,0.01485485330343813,-0.064,-0.025999999999999995,"[-0.025999999999999995,-0.03399999999999999,-0.064,-0.048,-0.057999999999999996,-0.027999999999999997,-0.055999999999999994,-0.064,-0.032,-0.039999999999999994]",alibi_off
5,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,0.0838,0.01396662688936262,0.068,0.10800000000000001,"[0.07200000000000001,0.08400000000000002,0.07799999999999999,0.07399999999999995,0.10800000000000001,0.10400000000000004,0.068,0.07200000000000001,0.094,0.08399999999999999]",baseline
5,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,-0.24700000000000003,0.01794435844492637,-0.274,-0.21399999999999997,"[-0.25,-0.244,-0.24,-0.274,-0.27,-0.262,-0.238,-0.21399999999999997,-0.23400000000000004,-0.24400000000000005]",baseline
5,lone_liar,,creator_survival,sharp_credibility minus mean,10,0.24699999999999997,0.017944358444926364,0.21399999999999997,0.274,"[0.25,0.244,0.24,0.274,0.26999999999999996,0.26199999999999996,0.238,0.21399999999999997,0.23399999999999999,0.24399999999999994]",baseline
5,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,0.1466,0.015945741333242135,0.126,0.186,"[0.126,0.14,0.14800000000000002,0.142,0.186,0.15599999999999997,0.13599999999999998,0.14200000000000002,0.14200000000000002,0.14800000000000002]",baseline
5,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
5,lone_liar,,no_ejection_rate,sharp_credibility minus mean,10,-0.06280000000000001,0.009715966241192898,-0.07800000000000001,-0.048,"[-0.054000000000000006,-0.055999999999999994,-0.07,-0.068,-0.07800000000000001,-0.052000000000000005,-0.068,-0.07,-0.048,-0.064]",baseline
5,lone_liar,sharp_credibility,coalition_favorable_rate,catch_outside minus baseline,10,-0.086,0.014936904334938725,-0.11200000000000002,-0.068,"[-0.07400000000000001,-0.08400000000000002,-0.08399999999999999,-0.07399999999999995,-0.11200000000000002,-0.10600000000000001,-0.068,-0.07200000000000001,-0.096,-0.09]",
5,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,-0.0021999999999999993,0.002394437999475732,-0.006000000000000005,0.0,"[-0.0020000000000000018,0.0,-0.006000000000000005,0.0,-0.0040000000000000036,-0.001999999999999974,0.0,0.0,-0.0020000000000000018,-0.006000000000000005]",catch_outside
5,lone_liar,sharp_credibility,creator_ejection_rate,catch_outside minus baseline,10,0.24720000000000003,0.017793881595150135,0.21199999999999997,0.272,"[0.25,0.244,0.24,0.272,0.268,0.264,0.238,0.21199999999999997,0.23600000000000004,0.24800000000000005]",
5,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,0.00020000000000000017,0.0019888578520235083,-0.0020000000000000018,0.0040000000000000036,"[0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018,0.0,-0.0020000000000000018,0.0020000000000000018,0.0040000000000000036]",catch_outside
5,lone_liar,sharp_credibility,creator_survival,catch_outside minus baseline,10,-0.2472,0.017793881595150125,-0.272,-0.21199999999999997,"[-0.25,-0.244,-0.24,-0.272,-0.26799999999999996,-0.26399999999999996,-0.238,-0.21199999999999997,-0.236,-0.24799999999999994]",
5,lone_liar,,creator_survival,sharp_credibility minus mean,10,-0.00020000000000000017,0.0019888578520235083,-0.0040000000000000036,0.0020000000000000018,"[0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,-0.0020000000000000018,0.0,0.0020000000000000018,-0.0020000000000000018,-0.0040000000000000036]",catch_outside
5,lone_liar,sharp_credibility,false_ejection_rate,catch_outside minus baseline,10,-0.1476,0.015826840774105514,-0.186,-0.128,"[-0.128,-0.14,-0.14800000000000002,-0.142,-0.186,-0.15799999999999997,-0.13599999999999998,-0.14200000000000002,-0.14400000000000002,-0.152]",
5,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,-0.0009999999999999996,0.001414213562373093,-0.00399999999999999,0.0,"[-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.00399999999999999]",catch_outside
5,lone_liar,sharp_credibility,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
5,lone_liar,sharp_credibility,no_ejection_rate,catch_outside minus baseline,10,0.06160000000000001,0.008682037651253178,0.048,0.07400000000000001,"[0.054000000000000006,0.055999999999999994,0.064,0.068,0.07400000000000001,0.052000000000000005,0.068,0.07,0.048,0.062]",
5,lone_liar,,no_ejection_rate,sharp_credibility minus mean,10,-0.001200000000000001,0.0021499353995462814,-0.006000000000000005,0.0,"[0.0,0.0,-0.006000000000000005,0.0,-0.0040000000000000036,0.0,0.0,0.0,0.0,-0.0020000000000000018]",catch_outside
5,lone_liar,soft_credibility,coalition_favorable_rate,alibi_off minus baseline,10,0.0488,0.011043348928452615,0.036000000000000004,0.07400000000000001,"[0.055999999999999994,0.05399999999999999,0.036000000000000004,0.05200000000000002,0.04600000000000001,0.04200000000000001,0.04799999999999999,0.04000000000000001,0.04000000000000001,0.07400000000000001]",
5,lone_liar,,coalition_favorable_rate,soft_credibility minus mean,10,-0.047799999999999995,0.009727395449051214,-0.06,-0.033999999999999975,"[-0.06,-0.045999999999999985,-0.05600000000000002,-0.05199999999999999,-0.055999999999999966,-0.033999999999999975,-0.04600000000000004,-0.055999999999999994,-0.034,-0.03799999999999998]",alibi_off
5,lone_liar,soft_credibility,creator_ejection_rate,alibi_off minus baseline,10,-0.040799999999999996,0.011593101396951563,-0.06399999999999995,-0.027999999999999914,"[-0.05400000000000005,-0.04600000000000004,-0.028000000000000025,-0.04200000000000004,-0.029999999999999916,-0.03600000000000003,-0.03999999999999998,-0.040000000000000036,-0.027999999999999914,-0.06399999999999995]",
5,lone_liar,,creator_ejection_rate,soft_credibility minus mean,10,-0.08239999999999996,0.011305849027040054,-0.10399999999999998,-0.06599999999999995,"[-0.08399999999999996,-0.07599999999999996,-0.07599999999999996,-0.10399999999999998,-0.07399999999999995,-0.09599999999999997,-0.08800000000000002,-0.06599999999999995,-0.07599999999999996,-0.08399999999999996]",alibi_off
5,lone_liar,soft_credibility,creator_survival,alibi_off minus baseline,10,0.0408,0.011593101396951548,0.02799999999999997,0.064,"[0.05399999999999999,0.045999999999999985,0.02799999999999997,0.04200000000000004,0.030000000000000027,0.035999999999999976,0.040000000000000036,0.03999999999999998,0.028000000000000025,0.064]",
5,lone_liar,,creator_survival,soft_credibility minus mean,10,0.0824,0.011305849027040045,0.066,0.10400000000000004,"[0.08400000000000002,0.07600000000000001,0.07599999999999996,0.10400000000000004,0.07400000000000001,0.09599999999999997,0.08800000000000002,0.066,0.07600000000000001,0.08399999999999996]",alibi_off
5,lone_liar,soft_credibility,false_ejection_rate,alibi_off minus baseline,10,0.0466,0.010915839663331244,0.036000000000000004,0.07200000000000001,"[0.057999999999999996,0.04799999999999999,0.04200000000000001,0.04200000000000001,0.038000000000000006,0.04199999999999998,0.04799999999999999,0.036000000000000004,0.04000000000000001,0.07200000000000001]",
5,lone_liar,,false_ejection_rate,soft_credibility minus mean,10,0.018799999999999994,0.006811754546370566,0.005999999999999978,0.032,"[0.005999999999999978,0.01999999999999999,0.017999999999999988,0.020000000000000018,0.015999999999999986,0.017999999999999988,0.025999999999999995,0.016000000000000014,0.015999999999999986,0.032]",alibi_off
5,lone_liar,soft_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,lone_liar,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,lone_liar,soft_credibility,no_ejection_rate,alibi_off minus baseline,10,0.0022,0.004848825745591516,-0.006000000000000002,0.010000000000000002,"[-0.0020000000000000018,0.005999999999999998,-0.006000000000000002,0.010000000000000002,0.008,0.0,0.0,0.0040000000000000036,0.0,0.0020000000000000018]",
5,lone_liar,,no_ejection_rate,soft_credibility minus mean,10,-0.06660000000000002,0.00864355893779357,-0.074,-0.049999999999999996,"[-0.066,-0.066,-0.074,-0.072,-0.072,-0.052,-0.072,-0.072,-0.049999999999999996,-0.07]",alibi_off
5,lone_liar,,coalition_favorable_rate,soft_credibility minus mean,10,-0.04340000000000001,0.012001851708984101,-0.06,-0.025999999999999995,"[-0.06,-0.04199999999999998,-0.05200000000000002,-0.05000000000000002,-0.05000000000000002,-0.025999999999999995,-0.045999999999999985,-0.05200000000000002,-0.027999999999999997,-0.027999999999999997]",baseline
5,lone_liar,,creator_ejection_rate,soft_credibility minus mean,10,-0.09280000000000001,0.012726175998922683,-0.11399999999999999,-0.07199999999999995,"[-0.08599999999999997,-0.08599999999999997,-0.08599999999999997,-0.11399999999999999,-0.09000000000000008,-0.11199999999999999,-0.09599999999999997,-0.07199999999999995,-0.08800000000000008,-0.09800000000000009]",baseline
5,lone_liar,,creator_survival,soft_credibility minus mean,10,0.09280000000000001,0.012726175998922664,0.07200000000000001,0.11399999999999999,"[0.08600000000000002,0.08600000000000002,0.08600000000000002,0.11399999999999999,0.08999999999999997,0.11199999999999999,0.09599999999999997,0.07200000000000001,0.08800000000000002,0.09799999999999998]",baseline
5,lone_liar,,false_ejection_rate,soft_credibility minus mean,10,0.027199999999999995,0.008175845182269813,0.011999999999999983,0.044,"[0.011999999999999983,0.03,0.023999999999999994,0.027999999999999997,0.025999999999999995,0.03,0.032,0.023999999999999994,0.021999999999999992,0.044]",baseline
5,lone_liar,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
5,lone_liar,,no_ejection_rate,soft_credibility minus mean,10,-0.07060000000000002,0.009663217775553743,-0.07800000000000001,-0.049999999999999996,"[-0.07200000000000001,-0.072,-0.076,-0.07800000000000001,-0.07600000000000001,-0.056,-0.078,-0.076,-0.049999999999999996,-0.07200000000000001]",baseline
5,lone_liar,soft_credibility,coalition_favorable_rate,catch_outside minus baseline,10,0.041600000000000005,0.012851286144022924,0.021999999999999992,0.057999999999999996,"[0.057999999999999996,0.04199999999999998,0.048000000000000015,0.05000000000000002,0.048000000000000015,0.02400000000000002,0.045999999999999985,0.05200000000000002,0.025999999999999995,0.021999999999999992]",
5,lone_liar,,coalition_favorable_rate,soft_credibility minus mean,10,-0.0017999999999999989,0.001988857852023508,-0.006000000000000005,0.0,"[-0.0020000000000000018,0.0,-0.0040000000000000036,0.0,-0.0020000000000000018,-0.001999999999999974,0.0,0.0,-0.0020000000000000018,-0.006000000000000005]",catch_outside
5,lone_liar,soft_credibility,creator_ejection_rate,catch_outside minus baseline,10,0.094,0.01299572579307863,0.07199999999999995,0.11399999999999999,"[0.08799999999999997,0.08599999999999997,0.08799999999999997,0.11399999999999999,0.09000000000000008,0.11399999999999999,0.09599999999999997,0.07199999999999995,0.09000000000000008,0.10200000000000009]",
5,lone_liar,,creator_ejection_rate,soft_credibility minus mean,10,0.001200000000000001,0.0013984117975602032,0.0,0.0040000000000000036,"[0.0020000000000000018,0.0,0.0020000000000000018,0.0,0.0,0.0020000000000000018,0.0,0.0,0.0020000000000000018,0.0040000000000000036]",catch_outside
5,lone_liar,soft_credibility,creator_survival,catch_outside minus baseline,10,-0.094,0.012995725793078608,-0.11399999999999999,-0.07200000000000001,"[-0.08800000000000002,-0.08600000000000002,-0.08800000000000002,-0.11399999999999999,-0.08999999999999997,-0.11399999999999999,-0.09599999999999997,-0.07200000000000001,-0.09000000000000002,-0.10199999999999998]",
5,lone_liar,,creator_survival,soft_credibility minus mean,10,-0.001200000000000001,0.0013984117975602032,-0.0040000000000000036,0.0,"[-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.0040000000000000036]",catch_outside
5,lone_liar,soft_credibility,false_ejection_rate,catch_outside minus baseline,10,-0.028199999999999992,0.008715248450592534,-0.04799999999999999,-0.013999999999999985,"[-0.013999999999999985,-0.03,-0.023999999999999994,-0.027999999999999997,-0.025999999999999995,-0.032,-0.032,-0.023999999999999994,-0.023999999999999994,-0.04799999999999999]",
5,lone_liar,,false_ejection_rate,soft_credibility minus mean,10,-0.0009999999999999996,0.001414213562373093,-0.00399999999999999,0.0,"[-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.00399999999999999]",catch_outside
5,lone_liar,soft_credibility,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,lone_liar,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
5,lone_liar,soft_credibility,no_ejection_rate,catch_outside minus baseline,10,0.06980000000000001,0.00935473736195256,0.049999999999999996,0.07800000000000001,"[0.07200000000000001,0.072,0.072,0.07800000000000001,0.07400000000000001,0.056,0.078,0.076,0.049999999999999996,0.07]",
5,lone_liar,,no_ejection_rate,soft_credibility minus mean,10,-0.0008000000000000007,0.0013984117975602032,-0.0040000000000000036,0.0,"[0.0,0.0,-0.0040000000000000036,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.0020000000000000018]",catch_outside
5,truthful,mean,coalition_favorable_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,creator_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,creator_survival,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,false_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,no_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,coalition_favorable_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,creator_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,creator_survival,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,false_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,mean,no_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,sharp_credibility,coalition_favorable_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,coalition_favorable_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,sharp_credibility,creator_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,creator_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,sharp_credibility,creator_survival,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,creator_survival,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,sharp_credibility,false_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,false_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,sharp_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,sharp_credibility,no_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,no_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,,coalition_favorable_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
5,truthful,,creator_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
5,truthful,,creator_survival,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
5,truthful,,false_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
5,truthful,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
5,truthful,,no_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
5,truthful,sharp_credibility,coalition_favorable_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,coalition_favorable_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
5,truthful,sharp_credibility,creator_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,creator_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
5,truthful,sharp_credibility,creator_survival,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,creator_survival,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
5,truthful,sharp_credibility,false_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,false_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
5,truthful,sharp_credibility,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
5,truthful,sharp_credibility,no_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,no_ejection_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
5,truthful,soft_credibility,coalition_favorable_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,coalition_favorable_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,soft_credibility,creator_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,creator_ejection_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,soft_credibility,creator_survival,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,creator_survival,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,soft_credibility,false_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,false_ejection_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,soft_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
5,truthful,soft_credibility,no_ejection_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
5,truthful,,no_ejection_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
