analysis_status,job,group,seed,metric,generation,gap,best_observed_coalition,best_observed_defender,mc_low,mc_high,simultaneous_cell_epsilon,episodes_per_cell,pool_size
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,1,0.46,1,0,0.2757754630923375,0.6181122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,2,0.44200000000000006,2,0,0.25777546309233756,0.6262245369076626,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,3,0.538,3,0,0.3537754630923375,0.6901122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,4,0.49400000000000005,4,0,0.3097754630923375,0.6421122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,5,0.458,5,0,0.2737754630923375,0.6101122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,6,0.47200000000000003,6,0,0.2877754630923375,0.6181122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,7,0.504,7,0,0.31977546309233745,0.6882245369076625,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,8,0.45400000000000007,8,0,0.2697754630923376,0.6382245369076626,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,9,0.5,9,0,0.3157754630923375,0.6241122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s7,multigen_none_n7_r1_k10,7,false_ejection_rate,10,0.43400000000000005,10,0,0.2497754630923375,0.6121122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,0,0.0,0,0,0.0,0.1842245369076625,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,1,0.598,1,0,0.4137754630923375,0.7822245369076625,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,2,0.592,2,0,0.4077754630923375,0.7381122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,3,0.5640000000000001,3,0,0.3797754630923375,0.7201122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,4,0.41000000000000003,4,0,0.2257754630923375,0.5942245369076625,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,5,0.5219999999999999,5,0,0.3377754630923374,0.6641122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,6,0.646,6,0,0.4617754630923375,0.7741122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,7,0.47600000000000003,7,0,0.29177546309233754,0.6521122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,8,0.502,6,0,0.31777546309233745,0.6561122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,9,0.49799999999999994,9,0,0.31377546309233745,0.6641122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s8,multigen_none_n7_r1_k10,8,false_ejection_rate,10,0.48200000000000004,10,0,0.29777546309233754,0.6361122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,0,0.0,0,0,0.0,0.18422453690766255,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,1,0.456,1,0,0.2717754630923375,0.6121122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,2,0.45199999999999996,2,0,0.26777546309233746,0.5741122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,3,0.4700000000000001,3,0,0.28577546309233753,0.6501122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,4,0.47000000000000003,4,0,0.2857754630923375,0.5981122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,5,0.5579999999999999,5,0,0.37377546309233745,0.7061122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,6,0.5219999999999999,6,0,0.3377754630923374,0.6721122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,7,0.49000000000000005,7,0,0.3057754630923375,0.6321122684538313,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,8,0.524,8,0,0.33977546309233747,0.7021122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,9,0.5499999999999999,9,0,0.36577546309233744,0.6881122684538312,0.09211226845383126,500,11
complete,multigen_none_n7_r1_k10_s9,multigen_none_n7_r1_k10,9,false_ejection_rate,10,0.44599999999999995,10,0,0.26177546309233746,0.6302245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,0,0.268,0,9,0.08377546309233752,0.45222453690766257,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,1,0.41000000000000003,3,0,0.2257754630923375,0.5942245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,2,0.49600000000000005,2,0,0.31177546309233756,0.6481122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,3,0.794,3,0,0.6097754630923375,0.9721122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,4,0.562,1,0,0.3777754630923375,0.7261122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,5,0.746,0,0,0.5617754630923375,0.9301122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,6,0.244,6,0,0.05977546309233747,0.4282245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,7,0.394,7,0,0.2097754630923375,0.5401122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,8,0.41600000000000004,0,0,0.23177546309233749,0.5961122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,9,0.53,9,0,0.34577546309233753,0.7142245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,any_false_ejection_rate,10,0.46799999999999997,4,0,0.2837754630923375,0.6522245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,0,0.878,6,3,0.6937754630923375,0.9701122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,1,0.9159999999999999,1,3,0.7317754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,2,0.856,2,3,0.6717754630923375,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,3,0.438,3,6,0.25377546309233745,0.6222245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,4,0.9299999999999999,4,3,0.7457754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,5,0.742,5,3,0.5577754630923375,0.9262245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,6,0.826,6,3,0.6417754630923375,0.9641122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,7,0.534,7,6,0.3497754630923374,0.6541122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,8,0.9099999999999999,8,3,0.7257754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,9,0.42199999999999993,9,3,0.23777546309233744,0.6062245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s0,multigen_none_n5_r8_k10,0,coalition_game_win_rate,10,0.83,10,3,0.6457754630923375,0.9601122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,0,0.776,2,7,0.5917754630923375,0.8701122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,1,0.7200000000000001,2,0,0.5357754630923375,0.9041122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,2,0.6120000000000001,2,10,0.42777546309233755,0.7962245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,3,0.49199999999999994,10,0,0.30777546309233744,0.6601122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,4,0.386,4,0,0.20177546309233746,0.5661122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,5,0.608,2,0,0.42377546309233743,0.7922245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,6,0.6459999999999999,2,0,0.46177546309233747,0.8001122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,7,0.616,2,0,0.43177546309233744,0.7801122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,8,0.7200000000000001,2,9,0.5357754630923375,0.8961122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,9,0.43200000000000005,2,0,0.24777546309233753,0.6162245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,any_false_ejection_rate,10,0.29200000000000004,4,0,0.10777546309233749,0.47011226845383125,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,0,0.598,4,2,0.4137754630923375,0.6901122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,1,0.6719999999999999,1,2,0.4877754630923375,0.7841122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,2,0.6559999999999999,2,10,0.4717754630923374,0.8402245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,3,0.6659999999999999,3,7,0.4817754630923375,0.7641122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,4,0.48400000000000004,4,9,0.29977546309233755,0.6682245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,5,0.6699999999999999,5,4,0.4857754630923375,0.7801122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,6,0.8019999999999999,6,7,0.6177754630923374,0.9221122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,7,0.4179999999999999,7,2,0.23377546309233743,0.5501122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,8,0.774,8,7,0.5897754630923375,0.8801122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,9,0.562,9,10,0.37777546309233745,0.6821122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s1,multigen_none_n5_r8_k10,1,coalition_game_win_rate,10,0.6199999999999999,4,7,0.43577546309233745,0.7521122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,0,0.76,0,5,0.5757754630923375,0.8881122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,1,0.466,1,0,0.28177546309233753,0.6321122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,2,0.506,2,0,0.32177546309233745,0.6821122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,3,0.75,0,0,0.5657754630923375,0.8981122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,4,0.724,0,5,0.5397754630923375,0.9082245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,5,0.644,5,0,0.4597754630923375,0.8282245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,6,0.766,0,0,0.5817754630923375,0.9181122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,7,0.638,0,0,0.45377546309233746,0.8041122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,8,0.628,0,0,0.44377546309233745,0.8121122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,9,0.48000000000000004,0,0,0.29577546309233754,0.6441122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,any_false_ejection_rate,10,0.792,0,0,0.6077754630923375,0.9541122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,0,0.9,1,5,0.7157754630923374,0.9921122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,1,0.7859999999999999,1,2,0.6017754630923374,0.9381122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,2,0.2859999999999999,2,5,0.10177546309233743,0.4702245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,3,0.69,3,2,0.5057754630923375,0.8441122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,4,0.856,4,2,0.6717754630923374,0.9921122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,5,0.444,5,6,0.25977546309233746,0.6282245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,6,0.67,6,2,0.48577546309233754,0.8441122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,7,0.598,7,5,0.4137754630923375,0.7281122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,8,0.828,8,9,0.6437754630923375,0.9381122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,9,0.278,2,5,0.09377546309233753,0.4622245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s2,multigen_none_n5_r8_k10,2,coalition_game_win_rate,10,0.764,10,2,0.5797754630923375,0.8781122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,0,0.21599999999999997,0,4,0.031775463092337475,0.40022453690766246,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,1,0.39,5,4,0.20577546309233752,0.5481122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,2,0.46199999999999997,2,0,0.27777546309233747,0.6462245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,3,0.502,3,0,0.31777546309233745,0.6721122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,4,0.634,4,0,0.44977546309233746,0.8182245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,5,0.372,1,0,0.1877754630923375,0.5421122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,6,0.49,6,0,0.30577546309233744,0.6681122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,7,0.442,1,0,0.2577754630923375,0.5961122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,8,0.514,8,0,0.32977546309233746,0.6881122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,9,0.4700000000000001,9,4,0.28577546309233753,0.6481122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,any_false_ejection_rate,10,0.48200000000000004,5,0,0.29777546309233754,0.6501122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,0,0.9359999999999999,0,4,0.7517754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,1,0.9259999999999999,1,4,0.7417754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,2,0.494,2,3,0.3097754630923375,0.6782245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,3,0.7659999999999999,3,4,0.5817754630923374,0.9101122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,4,0.534,4,5,0.3497754630923375,0.7182245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,5,0.9159999999999999,5,4,0.7317754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,6,0.504,6,10,0.3197754630923375,0.6882245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,7,0.884,7,4,0.6997754630923375,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,8,0.638,8,4,0.4537754630923375,0.8222245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,9,0.8580000000000001,1,4,0.6737754630923376,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s3,multigen_none_n5_r8_k10,3,coalition_game_win_rate,10,0.362,10,4,0.1777754630923375,0.5462245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,0,0.378,0,1,0.19377546309233748,0.5622245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,1,0.488,7,2,0.3037754630923375,0.6722245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,2,0.352,0,0,0.16777546309233748,0.5281122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,3,0.492,1,0,0.3077754630923375,0.6762245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,4,0.41000000000000003,0,5,0.22577546309233748,0.5942245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,5,0.75,5,0,0.5657754630923375,0.8961122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,6,0.372,3,0,0.1877754630923375,0.5481122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,7,0.54,7,0,0.3557754630923375,0.7201122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,8,0.44,0,0,0.25577546309233745,0.5761122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,9,0.45400000000000007,0,0,0.2697754630923375,0.6382245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,any_false_ejection_rate,10,0.392,10,0,0.20777546309233746,0.5762245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,0,0.966,0,5,0.7817754630923375,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,1,0.6,1,2,0.4157754630923375,0.7401122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,2,0.8680000000000001,2,5,0.6837754630923376,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,3,0.6359999999999999,3,4,0.45177546309233746,0.7841122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,4,0.9019999999999999,4,5,0.7177754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,5,0.35799999999999993,5,2,0.17377546309233738,0.5422245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,6,0.8999999999999999,6,5,0.7157754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,7,0.388,7,8,0.20377546309233752,0.5722245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,8,0.8699999999999999,8,5,0.6857754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,9,0.774,9,5,0.5897754630923375,0.9582245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s4,multigen_none_n5_r8_k10,4,coalition_game_win_rate,10,0.8380000000000001,10,5,0.6537754630923376,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,0,0.0040000000000000036,0,1,0.0,0.18822453690766253,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,1,0.39,1,0,0.2057754630923375,0.5742245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,2,0.32599999999999996,10,3,0.14177546309233746,0.5021122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,3,0.512,3,0,0.32777546309233746,0.6962245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,4,0.32999999999999996,4,0,0.14577546309233747,0.5081122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,5,0.504,5,0,0.31977546309233745,0.6781122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,6,0.38,8,0,0.19577546309233745,0.5642245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,7,0.802,7,0,0.6177754630923376,0.9721122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,8,0.384,8,0,0.19977546309233749,0.5682245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,9,0.58,9,0,0.39577546309233747,0.7642245369076625,0.09211226845383126,500,11
