analysis_status,group,table,cell,metric,metric_label,expected_seeds,included_seeds,complete,n_seeds,mean,sd
complete,f1_tenseed_crew3,monitored_curve,220,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21275,0.020798303883837365
complete,f1_tenseed_crew3,monitored_curve,220,any_incident_false_ejection_rate,any_incident_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21275,0.020798303883837365
complete,f1_tenseed_crew3,monitored_curve,220,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,220,coalition_false_claim_rate,coalition_false_claim_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.35112499999999996,0.0559806824320279
complete,f1_tenseed_crew3,monitored_curve,220,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.603,0.043362169892404795
complete,f1_tenseed_crew3,monitored_curve,220,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.26225,0.03755458989554036
complete,f1_tenseed_crew3,monitored_curve,220,creator_survival,creator_survival,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.73775,0.03755458989554036
complete,f1_tenseed_crew3,monitored_curve,220,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21275,0.020798303883837365
complete,f1_tenseed_crew3,monitored_curve,220,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21275,0.020798303883837365
complete,f1_tenseed_crew3,monitored_curve,220,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21275,0.020798303883837365
complete,f1_tenseed_crew3,monitored_curve,220,incident_rate,incident_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,f1_tenseed_crew3,monitored_curve,220,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21275,0.020798303883837365
complete,f1_tenseed_crew3,monitored_curve,220,mean_incident_false_ejections,mean_incident_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21275,0.020798303883837365
complete,f1_tenseed_crew3,monitored_curve,220,mean_incident_free_false_ejections,mean_incident_free_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,220,no_ejection_rate,no_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.39025,0.04784886507419888
complete,f1_tenseed_crew3,monitored_curve,220,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.52175,0.04582651464430222
complete,f1_tenseed_crew3,monitored_curve,240,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21425,0.033810131617608354
complete,f1_tenseed_crew3,monitored_curve,240,any_incident_false_ejection_rate,any_incident_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21425,0.033810131617608354
complete,f1_tenseed_crew3,monitored_curve,240,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,240,coalition_false_claim_rate,coalition_false_claim_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.36525,0.05888076463875486
complete,f1_tenseed_crew3,monitored_curve,240,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5970000000000001,0.045533870177411145
complete,f1_tenseed_crew3,monitored_curve,240,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.269,0.03882295998790178
complete,f1_tenseed_crew3,monitored_curve,240,creator_survival,creator_survival,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.731,0.03882295998790178
complete,f1_tenseed_crew3,monitored_curve,240,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21425,0.033810131617608354
complete,f1_tenseed_crew3,monitored_curve,240,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21425,0.033810131617608354
complete,f1_tenseed_crew3,monitored_curve,240,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21425,0.033810131617608354
complete,f1_tenseed_crew3,monitored_curve,240,incident_rate,incident_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,f1_tenseed_crew3,monitored_curve,240,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21425,0.033810131617608354
complete,f1_tenseed_crew3,monitored_curve,240,mean_incident_false_ejections,mean_incident_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21425,0.033810131617608354
complete,f1_tenseed_crew3,monitored_curve,240,mean_incident_free_false_ejections,mean_incident_free_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,240,no_ejection_rate,no_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.38275000000000003,0.03675085033029847
complete,f1_tenseed_crew3,monitored_curve,240,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.51625,0.047932968241539614
complete,f1_tenseed_crew3,monitored_curve,260,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.22674999999999995,0.031203854818844995
complete,f1_tenseed_crew3,monitored_curve,260,any_incident_false_ejection_rate,any_incident_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.22674999999999995,0.031203854818844995
complete,f1_tenseed_crew3,monitored_curve,260,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,260,coalition_false_claim_rate,coalition_false_claim_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.35324999999999995,0.05066296587361532
complete,f1_tenseed_crew3,monitored_curve,260,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.62725,0.04125547101765885
complete,f1_tenseed_crew3,monitored_curve,260,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24525000000000002,0.02749873734475013
complete,f1_tenseed_crew3,monitored_curve,260,creator_survival,creator_survival,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.7547499999999999,0.027498737344750123
complete,f1_tenseed_crew3,monitored_curve,260,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.22674999999999995,0.031203854818844995
complete,f1_tenseed_crew3,monitored_curve,260,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.22674999999999995,0.031203854818844995
complete,f1_tenseed_crew3,monitored_curve,260,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.22674999999999995,0.031203854818844995
complete,f1_tenseed_crew3,monitored_curve,260,incident_rate,incident_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,f1_tenseed_crew3,monitored_curve,260,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.22674999999999995,0.031203854818844995
complete,f1_tenseed_crew3,monitored_curve,260,mean_incident_false_ejections,mean_incident_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.22674999999999995,0.031203854818844995
complete,f1_tenseed_crew3,monitored_curve,260,mean_incident_free_false_ejections,mean_incident_free_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,260,no_ejection_rate,no_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.40049999999999997,0.0423903815085975
complete,f1_tenseed_crew3,monitored_curve,260,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5525,0.06059886320899281
complete,f1_tenseed_crew3,monitored_curve,280,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23775,0.02775012512484304
complete,f1_tenseed_crew3,monitored_curve,280,any_incident_false_ejection_rate,any_incident_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23775,0.02775012512484304
complete,f1_tenseed_crew3,monitored_curve,280,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,280,coalition_false_claim_rate,coalition_false_claim_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.333625,0.06771942216889397
complete,f1_tenseed_crew3,monitored_curve,280,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.633,0.012736648783028538
complete,f1_tenseed_crew3,monitored_curve,280,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.2415,0.009294562329065793
complete,f1_tenseed_crew3,monitored_curve,280,creator_survival,creator_survival,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.7585,0.009294562329065788
complete,f1_tenseed_crew3,monitored_curve,280,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23775,0.02775012512484304
complete,f1_tenseed_crew3,monitored_curve,280,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23775,0.02775012512484304
complete,f1_tenseed_crew3,monitored_curve,280,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23775,0.02775012512484304
complete,f1_tenseed_crew3,monitored_curve,280,incident_rate,incident_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,f1_tenseed_crew3,monitored_curve,280,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23775,0.02775012512484304
complete,f1_tenseed_crew3,monitored_curve,280,mean_incident_false_ejections,mean_incident_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23775,0.02775012512484304
complete,f1_tenseed_crew3,monitored_curve,280,mean_incident_free_false_ejections,mean_incident_free_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,280,no_ejection_rate,no_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.39525,0.021904147248105018
complete,f1_tenseed_crew3,monitored_curve,280,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5597500000000001,0.02878198703664808
complete,f1_tenseed_crew3,monitored_curve,300,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24,0.03160080870976423
complete,f1_tenseed_crew3,monitored_curve,300,any_incident_false_ejection_rate,any_incident_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24,0.03160080870976423
complete,f1_tenseed_crew3,monitored_curve,300,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,300,coalition_false_claim_rate,coalition_false_claim_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.334625,0.06735851942322434
complete,f1_tenseed_crew3,monitored_curve,300,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.6459999999999999,0.0313404247294484
complete,f1_tenseed_crew3,monitored_curve,300,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23274999999999996,0.01927325435242667
complete,f1_tenseed_crew3,monitored_curve,300,creator_survival,creator_survival,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.76725,0.019273254352426685
complete,f1_tenseed_crew3,monitored_curve,300,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24,0.03160080870976423
complete,f1_tenseed_crew3,monitored_curve,300,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24,0.03160080870976423
complete,f1_tenseed_crew3,monitored_curve,300,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24,0.03160080870976423
complete,f1_tenseed_crew3,monitored_curve,300,incident_rate,incident_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,f1_tenseed_crew3,monitored_curve,300,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24,0.03160080870976423
complete,f1_tenseed_crew3,monitored_curve,300,mean_incident_false_ejections,mean_incident_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24,0.03160080870976423
complete,f1_tenseed_crew3,monitored_curve,300,mean_incident_free_false_ejections,mean_incident_free_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,300,no_ejection_rate,no_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.406,0.04626613832551356
complete,f1_tenseed_crew3,monitored_curve,300,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5710000000000001,0.048950087958155
complete,f1_tenseed_crew3,monitored_curve,320,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24924999999999997,0.02920354811015644
complete,f1_tenseed_crew3,monitored_curve,320,any_incident_false_ejection_rate,any_incident_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24924999999999997,0.02920354811015644
complete,f1_tenseed_crew3,monitored_curve,320,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,320,coalition_false_claim_rate,coalition_false_claim_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.32987500000000003,0.04871419625393266
complete,f1_tenseed_crew3,monitored_curve,320,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.64175,0.03244760734202481
complete,f1_tenseed_crew3,monitored_curve,320,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24,0.029744280495957915
complete,f1_tenseed_crew3,monitored_curve,320,creator_survival,creator_survival,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.76,0.02974428049595791
complete,f1_tenseed_crew3,monitored_curve,320,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24924999999999997,0.02920354811015644
complete,f1_tenseed_crew3,monitored_curve,320,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24924999999999997,0.02920354811015644
complete,f1_tenseed_crew3,monitored_curve,320,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24924999999999997,0.02920354811015644
complete,f1_tenseed_crew3,monitored_curve,320,incident_rate,incident_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,f1_tenseed_crew3,monitored_curve,320,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24924999999999997,0.02920354811015644
complete,f1_tenseed_crew3,monitored_curve,320,mean_incident_false_ejections,mean_incident_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24924999999999997,0.02920354811015644
complete,f1_tenseed_crew3,monitored_curve,320,mean_incident_free_false_ejections,mean_incident_free_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,320,no_ejection_rate,no_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.39249999999999996,0.031180478223116186
complete,f1_tenseed_crew3,monitored_curve,320,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.55825,0.044830700046582676
complete,f1_tenseed_crew3,monitored_curve,340,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.26125000000000004,0.037716964942111186
complete,f1_tenseed_crew3,monitored_curve,340,any_incident_false_ejection_rate,any_incident_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.26125000000000004,0.037716964942111186
complete,f1_tenseed_crew3,monitored_curve,340,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0,0.0
complete,f1_tenseed_crew3,monitored_curve,340,coalition_false_claim_rate,coalition_false_claim_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.33812499999999995,0.06634885182796224
complete,f1_tenseed_crew3,monitored_curve,340,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.6527499999999999,0.03532488106451632
complete,f1_tenseed_crew3,monitored_curve,340,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.23399999999999999,0.028387203689925734
complete,f1_tenseed_crew3,monitored_curve,340,creator_survival,creator_survival,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.766,0.028387203689925734
complete,f1_tenseed_crew3,monitored_curve,340,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.26125000000000004,0.037716964942111186
complete,f1_tenseed_crew3,monitored_curve,340,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.26125000000000004,0.037716964942111186
complete,f1_tenseed_crew3,monitored_curve,340,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.26125000000000004,0.037716964942111186
complete,f1_tenseed_crew3,monitored_curve,340,incident_rate,incident_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,f1_tenseed_crew3,monitored_curve,340,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.26125000000000004,0.037716964942111186
complete,f1_tenseed_crew3,monitored_curve,340,mean_incident_false_ejections,mean_incident_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.26125000000000004,0.037716964942111186
